shipment_id,order_id,carrier,shipment_date,delivery_date,shipping_cost,distance_km
902882,5008286,DHL Express,22-Apr-26,23-04-2026,114.72,1508.6
902883,5000778,FedEx,14-09-2025,16-09-2025,103.52,2132
902884,5000615,FedEx,04-08-2023,08-Aug-23,192.37,3661.7
902885,5000952,DHL,12-07-2021,14-07-2021,63.29,974.6
902886,5006741,FedEx,18-03-2024,06-04-2024,473.72,10339.8
902887,5007303,DHL,10-19-2025,10-11-2025,634.76,11023.9
902888,5004719,DHL Express,21-10-2023,08-11-2023,674.06,10041
902889,5007211,DHL Express,05-Nov-21,01-12-2021,733.18,11719.8
902890,5007604,Blue Dart,11-03-2025,15-03-2025,241.89,3739.1
902891,5011527,fedex,22-05-2024,28-05-2024,,4727.7
902892,5001898,DHL,28-07-2026,30-07-2026,61.69,1049.1
902893,5000416,fedex,,,583.61,8947.7
902894,5002241,FedEx,10-12-2023,14-12-2023,230.04,3197.4
902895,5002763,UPS,20-09-2024,08-10-2024,567.67,
902896,5000737,Blue Dart,06-08-2024,15-08-2024,307.4,7096.9
902897,5007542,fedex,08-02-2026,02-22-2026,651.86,9963.2
902898,5007312,Maersk,17-03-2026,27-03-2026,503.92,8803.1
902899,5010135,FedEx,16-06-2026,26-06-2026,357.82,6319.7
902900,5000773,fedex,16-12-2024,25-12-2024,352.97,7647.8
902901,5004443,Maersk,19-12-2024,20-12-2024,30.58,674.9
902902,5001476,Blue Dart,23-05-2026,31-05-2026,316.06,7277.9
902903,5011687,DHL Express,05-10-2023,16-Oct-23,633.14,9835
902904,5005144,DHL,04-05-2023,07-05-2023,152.47,2492.5
902905,5004746,fedex,31-05-2023,04-06-2023,152.66,2216.6
902906,5006742,FedEx,14-10-2024,21-10-2024,170.89,3509.9
902907,5008138,FedEx,15-03-2026,02-04-2026,412.81,9068.7
902908,5010722,Blue Dart,05-12-2024,10-12-2024,100.79,2377.4
902909,5001838,Maersk,28-05-2024,06-07-2024,405.93,7776.6
902910,5007884,Maersk,06-03-2025,15-03-2025,403.55,7236.4
902911,5003007,UPS,18-08-2025,03-09-2025,334.28,7182.4
902912,5006421,FedEx,27-11-2024,30-11-2024,74.81,1425.9
902913,5001382,Blue Dart,06-10-2026,22-06-2026,685.89,11092.3
902914,5008713,Maersk,28-04-2023,06-05-2023,466.32,6764.1
902915,5000180,fedex,19-05-2025,07-06-2025,562.55,8210.7
902916,5003232,fedex,06-22-2026,04-07-2026,473.01,8063.2
902917,5001729,DHL,04-09-2025,25-09-2025,504.71,11675.2
902918,5006743,UPS,12-09-2025,19-09-2025,279.63,5981.2
902919,5002421,Maersk,08-04-2024,24-04-2024,556.92,11231.8
902920,5008632,FedEx,09-02-2026,15-02-2026,215.27,3017.2
902921,5005942,Blue Dart,,,250.16,5509.8
902922,5001895,DHL Express,30-04-2026,06-05-2026,214.67,3568
902923,5006498,DHL Express,08-06-2023,23-06-2023,439.68,8778.4
902924,5001240,fedex,09-04-2026,24-04-2026,478.58,6718.5
902925,5001096,DHL Express,11-09-2023,,661.79,11551.8
902926,5004664,FedEx,14-09-2024,16-09-2024,95.8,1637.8
902927,5001873,FedEx,03-02-2025,16-02-2025,546.08,10265.8
902928,5003258,FedEx,04-02-2024,11-02-2024,355.36,5216.2
902929,5003526,fedex,01-06-2025,13-06-2025,639.52,9162.2
902930,5009557,DHL,15-10-2025,,183.74,2532.6
902931,5005628,UPS,18-07-2026,06-08-2026,552.24,10242.9
902932,5002155,Maersk,03-10-2024,04-Oct-24,37.66,418.9
902933,5009002,FedEx,14-02-2026,23-02-2026,267.65,5101
902934,5001980,fedex,31-07-2025,09-08-2025,358.41,7926.9
902935,5001137,fedex,07-09-2025,,737.16,11524
902936,5009754,UPS,14-12-2025,17-12-2025,146.47,2017.5
902937,5010053,FedEx,,,445.95,9524.6
902938,5007332,DHL Express,12-16-2024,17-12-2024,46.76,456.7
902939,5005355,fedex,06-05-2025,10-05-2025,249.75,4096.9
902940,5008036,DHL Express,04-03-2025,14-03-2025,443.27,7723.8
902941,5010207,DHL,21-11-2024,23-11-2024,68.71,1191.2
902942,5007284,DHL Express,,,22.7,303
902943,5002370,DHL,,,318.92,7329.8
902944,5005023,UPS,06-15-2023,24-06-2023,425.84,6412.6
902945,5003692,Maersk,07-07-2023,12-07-2023,180.29,3154
902946,5010758,Blue Dart,09-02-2024,02-03-2024,697.57,10534.9
902947,5007777,UPS,13-09-2025,23-09-2025,361.55,7074.8
902948,5011192,Blue Dart,,,274.77,4498.4
902949,5011947,FedEx,01-01-2026,03-01-2026,,1017.1
902950,5011799,DHL Express,02-May-24,20-05-2024,356.69,8673.6
902951,5009068,UPS,26-01-2026,27-01-2026,18.54,257.7
902952,5010057,DHL Express,16-11-2024,19-11-2024,179.62,2716.8
902953,5004600,Maersk,,,357,5096.6
902954,5004330,Blue Dart,29-12-2025,01-03-2026,147.22,2378
902955,5005226,Blue Dart,15-05-2026,25-05-2026,657.17,9318.7
902956,5011976,fedex,19-03-2023,22-03-2023,142.07,2077.5
902957,5011146,Blue Dart,22-04-2026,05-01-2026,463.29,6945.2
902958,5004093,DHL Express,17-06-2026,20-06-2026,106.95,2546.6
902959,5000284,fedex,28-03-2023,30-03-2023,123.82,1791.1
902960,5006648,UPS,05-03-2026,07-03-2026,77.14,1638.7
902961,5001270,FedEx,19-05-2024,24-05-2024,196.14,4333.1
902962,5010703,FedEx,20-10-2022,,643.15,11602.2
902963,5002528,UPS,06-09-2025,25-09-2025,516.05,11257.5
902964,5003175,FedEx,,,261.07,5425.3
902965,5011072,Maersk,05-16-2024,17-05-2024,53.32,715
902966,5000025,DHL Express,05-06-2022,27-06-2022,632.98,10652.6
902967,5000889,fedex,18-03-2025,19-03-2025,5.75,110.9
902968,5003022,DHL,19-03-2026,20-Mar-26,,1737.3
902969,5010969,Maersk,03-02-2026,11-02-2026,381.47,6606.3
902970,5006874,FedEx,21-09-2023,07-10-2023,602.92,11343.7
902971,5009194,DHL Express,12-07-2023,,104.74,1732
902972,5002045,DHL,04-17-2024,18-04-2024,18.61,273.2
902973,5004056,FedEx,24-07-2024,28-Jul-24,130.14,1934.6
902974,5009184,DHL,,,368.36,6658.1
902975,5005356,DHL,31-10-2025,01-11-2025,74.27,1093
902976,5003551,FedEx,31-10-2022,15-Nov-22,,11724.4
902977,5000023,DHL Express,,,190.37,4478.4
902978,5003309,Blue Dart,19-02-2026,24-02-2026,171.35,3385.9
902979,5011044,DHL,09-09-2024,17-09-2024,404.74,
902980,5004944,Blue Dart,28-11-2022,19-12-2022,552.21,11008.7
902981,5003293,DHL Express,05-01-2026,07-01-2026,70.86,1142.6
902982,5007799,Maersk,22-08-2023,25-08-2023,157.82,3267.6
902983,5005495,fedex,11-09-2024,27-09-2024,636.44,10815.4
902984,5008335,DHL,28-07-2025,11-08-2025,381.42,8223.5
902985,5002617,fedex,17-06-2021,22-06-2021,120.29,2900.3
902986,5007000,DHL,01-03-2025,12-03-2025,352.91,5676.7
902987,5011783,DHL,05-09-2024,19-09-2024,531.27,11550.5
902988,5010641,fedex,05-02-2026,17-02-2026,673.3,9721.6
902989,5000827,UPS,,,,5990.9
902990,5011979,DHL,14-06-2022,29-06-2022,674.95,10193.5
902991,5010053,fedex,03-20-2026,28-03-2026,324.72,7120.8
902992,5009983,FedEx,04-10-2025,25-10-2025,738.26,11722.9
902993,5003755,DHL Express,13-06-2026,25-06-2026,626.57,9319.5
902994,5009300,Maersk,10-Jun-22,25-06-2022,422.46,7295
902995,5004198,FedEx,18-07-2025,28-07-2025,340.4,4995.7
902996,5002154,Blue Dart,12-08-2022,20-08-2022,282.93,4703.2
902997,5009321,fedex,10-03-2026,19-03-2026,364.43,6701.4
902998,5007116,Blue Dart,27-11-2022,09-Dec-22,492.79,7797.2
902999,5004092,DHL,,,420.07,6835.7
903000,5006172,DHL,09-21-2023,22-09-2023,61.61,780.4
903001,5008856,Blue Dart,05-08-2024,06-08-2024,77.16,1622.6
903002,5001946,DHL,27-01-2026,06-02-2026,444.23,8018.9
903003,5007720,Maersk,23-05-2021,,515.54,10544.2
903004,5003719,fedex,02-06-2021,16-06-2021,432.91,7886.7
903005,5010238,UPS,20-08-2025,14-09-2025,701.81,11978.4
903006,5009852,UPS,23-12-2024,09-01-2025,598.37,11257.7
903007,5010118,UPS,25-06-2025,26-06-2025,73.86,1232.5
903008,5006650,Blue Dart,01-07-2025,17-07-2025,585.24,11585.3
903009,5003765,fedex,04-04-2026,24-04-2026,535.75,10011.3
903010,5004466,fedex,02-03-2024,19-03-2024,498.23,10844.7
903011,5006959,DHL,10-24-2025,25-10-2025,69.28,920.6
903012,5007819,DHL Express,17-11-2025,,377.7,8503.5
903013,5005905,fedex,10-02-2024,02-03-2024,651.19,11850.2
903014,5010516,Blue Dart,28-09-2023,04-10-2023,,4052.4
903015,5000563,Maersk,24-09-2025,09-28-2025,208.68,3226.4
903016,5004578,Blue Dart,26-02-2023,05-03-2023,409.82,6570.9
903017,5009413,UPS,07-05-2024,13-05-2024,322.5,4952.3
903018,5003880,UPS,28-Jul-25,06-08-2025,441.02,
903019,5007519,Blue Dart,17-03-2023,31-03-2023,549.41,11442.5
903020,5003884,DHL Express,07-Jul-25,15-Jul-25,318.69,4432.3
903021,5004079,fedex,29-07-2025,05-08-2025,236.53,
903022,5000143,FedEx,18-05-2024,20-05-2024,64.71,1263.5
903023,5006156,DHL,31-01-2026,05-02-2026,231.76,3604.2
903024,5003817,UPS,23-07-2024,30-07-2024,245.73,4309.6
903025,5010116,Maersk,,,328.54,6137
903026,5001899,Maersk,04-09-2025,15-09-2025,295.56,4656.4
903027,5002980,DHL,06-04-2026,14-04-2026,398.19,
903028,5009046,UPS,25-03-2026,02-04-2026,452.97,6970.5
903029,5006221,fedex,,,236.2,3439.6
903030,5003476,fedex,07-12-2025,13-12-2025,,4344
903031,5007903,fedex,06-19-2024,03-07-2024,344.44,6321.7
903032,5000562,DHL Express,09-06-2026,19-06-2026,375.88,7534.8
903033,5006277,Blue Dart,07-07-2025,12-07-2025,236.72,4216.1
903034,5003709,DHL,07-05-2024,20-05-2024,522.62,9280.7
903035,5009675,FedEx,17-03-2025,27-03-2025,370.73,6823.2
903036,5001435,Maersk,14-09-2023,,183.11,3754.8
903037,5003286,DHL,20-Apr-26,25-04-2026,202.26,2715.3
903038,5006059,DHL,26-12-2025,05-01-2026,275.2,5436.7
903039,5002985,DHL,18-12-2022,01-01-2023,638.03,10421.3
903040,5007153,fedex,19-04-2024,,22.12,547.3
903041,5002583,DHL Express,24-08-2022,08-26-2022,115.73,2343.1
903042,5004473,Maersk,02-03-2024,03-03-2024,9.17,8
903043,5002718,DHL,19-02-2026,03-03-2026,589.61,10453.7
903044,5003353,fedex,07-10-2025,10-10-2025,149.62,2141.6
903045,5009611,FedEx,06-Oct-25,20-10-2025,583.83,9271.2
903046,5000748,fedex,24-08-2024,08-30-2024,215.28,4592.9
903047,5000586,fedex,15-10-2025,26-10-2025,225.93,5345
903048,5001061,Blue Dart,12-09-2022,,189.41,3139
903049,5000045,Blue Dart,27-10-2025,06-11-2025,236.16,5776.9
903050,5002507,Maersk,17-08-2025,24-08-2025,241.82,5048.5
903051,5004660,UPS,13-09-2025,23-09-2025,,
903052,5010551,FedEx,11-05-2023,12-05-2023,35.3,449.7
903053,5000561,Blue Dart,16-02-2026,04-03-2026,653.29,11335.9
903054,5010837,DHL Express,18-04-2026,01-05-2026,457.47,7068.3
903055,5005736,Blue Dart,29-Jul-24,11-08-2024,,11456.9
903056,5000297,UPS,28-08-2025,02-09-2025,176.69,3449.2
903057,5008922,DHL,,,390.17,7769.8
903058,5007865,Blue Dart,18-07-2025,21-07-2025,125.44,2717
903059,5009472,FedEx,,,629.24,11203.6
903060,5009629,Blue Dart,16-07-2025,17-07-2025,73.62,888.6
903061,5006661,Maersk,03-02-2026,02-15-2026,589.82,11416.1
903062,5005919,Blue Dart,28-07-2025,15-08-2025,490.22,10059
903063,5001037,Blue Dart,22-02-2026,27-02-2026,234.38,3676.7
903064,5006890,Maersk,05-11-2025,06-11-2025,45.24,611.1
903065,5007842,FedEx,23-09-2025,,107.83,1537.8
903066,5008979,Maersk,22-08-2023,04-09-2023,802.04,11345.9
903067,5006364,UPS,17-08-2024,28-08-2024,253.03,5173.6
903068,5010209,UPS,24-04-2026,28-04-2026,149.02,3708
903069,5008422,Blue Dart,18-10-2025,19-10-2025,9.42,92.6
903070,5011933,DHL Express,12-01-2024,27-01-2024,650.56,10301.4
903071,5007257,DHL,29-11-2024,24-12-2024,712.19,11272.5
903072,5010709,fedex,20-12-2024,30-12-2024,433.5,7300.4
903073,5009426,UPS,21-07-2026,01-08-2026,538.74,7748.7
903074,5011303,fedex,,,316.8,6184.9
903075,5004769,FedEx,16-03-2026,24-03-2026,253.8,4998.6
903076,5011218,UPS,22-07-2025,25-07-2025,96.83,
903077,5003702,Maersk,15-06-2024,06-07-2024,634.93,10826.4
903078,5001981,UPS,03-09-2024,09-09-2024,191.38,3972.6
903079,5007803,fedex,,,539.12,10202.9
903080,5004506,FedEx,01-12-2025,,391.57,7606.4
903081,5004433,Blue Dart,01-01-2026,09-01-2026,319.15,6581.9
903082,5005371,Blue Dart,05-12-2023,,756.86,10873.6
903083,5010572,fedex,22-05-2026,01-06-2026,445.14,8843.1
903084,5008378,fedex,19-08-2023,31-08-2023,499.38,8905.3
903085,5005492,UPS,12-28-2022,,256.06,4766.1
903086,5001277,UPS,20-09-2025,22-09-2025,126.83,2397.5
903087,5011255,Blue Dart,23-02-2026,20-03-2026,726.37,10553.2
903088,5002846,DHL Express,29-03-2026,04-03-2026,340.8,
903089,5002300,Blue Dart,05-11-2025,,409.02,
903090,5006897,FedEx,28-Feb-23,02-03-2023,100,1769.5
903091,5007515,fedex,21-05-2026,18-06-2026,483.29,11872.5
903092,5003713,DHL Express,08-09-2023,18-08-2023,333.43,5554.9
903093,5009285,Maersk,27-12-2021,02-01-2022,175.35,3169.6
903094,5004933,Maersk,08-May-26,14-05-2026,,5767.9
903095,5003900,fedex,20-02-2025,21-02-2025,28.18,391.4
903096,5001550,UPS,24-05-2021,15-06-2021,683.97,10672.7
903097,5011467,DHL,27-02-2026,,451.76,8799.9
903098,5006710,DHL,18-02-2021,,122.49,2027.1
903099,5003491,UPS,07-01-2026,15-01-2026,189.26,3644.7
903100,5001741,FedEx,18-Jun-25,20-06-2025,94.77,
903101,5003671,Blue Dart,28-01-2026,29-Jan-26,60.28,1015.9
903102,5006469,Blue Dart,31-03-2024,10-04-2024,603.4,9131.7
903103,5000506,fedex,01-09-2025,03-09-2025,120.38,2395.7
903104,5010086,Blue Dart,,,235.51,3667.9
903105,5001262,DHL,22-08-2024,06-09-2024,344.42,7200.1
903106,5004455,Blue Dart,26-10-2025,06-11-2025,443.17,9235.6
903107,5007074,fedex,18-12-2023,,335.72,7739.3
903108,5008863,DHL Express,29-01-2025,09-02-2025,598.5,10599.6
903109,5008162,Maersk,03-03-2024,01-04-2024,722.07,11763.5
903110,5006187,DHL Express,04-06-2024,16-06-2024,,7518.5
903111,5001340,FedEx,23-08-2024,25-08-2024,103.86,1869.1
903112,5007068,DHL,18-02-2026,03-03-2026,795.54,11606
903113,5010663,fedex,08-04-2026,16-04-2026,291.62,5374.2
903114,5005785,UPS,03-07-2026,06-07-2026,112.68,2517.4
903115,5001537,fedex,12-Aug-25,22-08-2025,430.46,7612.7
903116,5006486,DHL Express,23-08-2025,05-09-2025,385.6,7686.2
903117,5005371,DHL Express,04-12-2023,10-12-2023,257.94,5127.5
903118,5007826,fedex,,,387.76,5900.3
903119,5008269,UPS,01-02-2025,11-02-2025,225.83,4924.1
903120,5007501,fedex,18-12-2022,23-12-2022,164.32,2426.2
903121,5006048,Blue Dart,12-12-2023,,325.96,7567
903122,5010674,FedEx,02-12-2021,03-12-2021,25.91,238.2
903123,5000828,UPS,,,322.36,5626.7
903124,5009168,Blue Dart,08-03-2026,26-03-2026,555.46,11002.9
903125,5008379,Maersk,29-11-2025,02-12-2025,177.18,2581.9
903126,5004977,DHL Express,25-12-2023,06-01-2024,702.08,10744.1
903127,5008764,DHL,17-07-2026,22-07-2026,155.56,2592
903128,5002329,Blue Dart,28-05-2023,08-06-2023,,10013.3
903129,5006821,Maersk,18-01-2025,01-21-2025,155.8,3218.2
903130,5009255,fedex,25-11-2025,06-12-2025,351.97,6051.6
903131,5010141,DHL Express,13-11-2023,24-11-2023,441.75,9232.7
903132,5006009,DHL Express,08-07-2025,22-07-2025,371.1,8038.8
903133,5000440,FedEx,07-09-2021,11-09-2021,111.92,2577
903134,5004191,DHL Express,02-21-2025,24-02-2025,119.6,1780
903135,5001669,fedex,,,699.86,10103.6
903136,5003542,Maersk,21-11-2022,29-11-2022,291.64,4771.1
903137,5000834,DHL,,,59.01,820.1
903138,5003636,FedEx,15-02-2026,18-02-2026,87.37,1237
903139,5005545,Blue Dart,23-05-2024,05-24-2024,,297.4
903140,5002526,UPS,07-18-2025,19-07-2025,64.84,889.1
903141,5007866,DHL Express,12-07-2026,25-07-2026,654.73,9467.4
903142,5000879,Maersk,24-02-2021,09-03-2021,,11449.6
903143,5009780,DHL,29-06-2024,15-07-2024,409.81,8622.8
903144,5010057,DHL Express,16-11-2024,30-11-2024,310.6,7009.9
903145,5008788,UPS,30-12-2024,05-01-2025,180.74,3309.4
903146,5008443,UPS,21-02-2022,07-03-2022,690.53,10919.8
903147,5009461,fedex,,,298.84,5155.1
903148,5010751,DHL,19-01-2024,20-01-2024,11.7,159.5
903149,5003846,UPS,22-11-2025,04-12-2025,465.89,6719.6
903150,5009451,Blue Dart,24-02-2026,26-02-2026,98.16,1191.1
903151,5003825,DHL,03-Jun-22,04-06-2022,67.78,942.1
903152,5010289,DHL,10-10-2021,24-10-2021,496.95,11264.1
903153,5010524,UPS,27-05-2025,13-06-2025,400.57,7696.5
903154,5005274,DHL Express,29-04-2024,09-05-2024,399.03,9255.8
903155,5005631,Blue Dart,13-03-2021,15-03-2021,98.67,1486.8
903156,5010647,Blue Dart,12-09-2021,26-09-2021,605.11,8863.6
903157,5005268,DHL Express,31-12-2024,,94.63,1776.3
903158,5000364,DHL,25-08-2024,14-09-2024,583.89,11972.4
903159,5003469,FedEx,18-04-2025,01-05-2025,600.2,
903160,5007771,Maersk,04-07-2024,20-07-2024,669.08,11595
903161,5003704,fedex,15-06-2025,19-06-2025,167.48,2900.3
903162,5003453,Maersk,26-07-2026,08-11-2026,513.28,8700
903163,5001032,DHL Express,11-03-2025,22-03-2025,301.1,7188.5
903164,5002409,Blue Dart,06-07-2024,08-07-2024,130.28,1884
903165,5000552,fedex,20-09-2024,26-09-2024,313.63,4875.3
903166,5002597,DHL Express,10-06-2025,12-06-2025,92.71,
903167,5007774,Blue Dart,01-12-2024,14-12-2024,251.77,6013.1
903168,5003063,DHL Express,07-11-2025,10-11-2025,164.37,3203.2
903169,5010919,UPS,30-03-2023,18-04-2023,550.22,11940.8
903170,5007437,Blue Dart,28-05-2026,01-06-2026,115.62,2728
903171,5002438,Maersk,10-08-2025,17-08-2025,278.93,3958.6
903172,5009878,Blue Dart,,,291.74,5174.9
903173,5005630,DHL,27-02-2026,28-02-2026,93.97,1220.9
903174,5000094,FedEx,22-05-2026,28-05-2026,152.84,3076.4
903175,5001938,UPS,,,173.68,2451.1
903176,5008308,Blue Dart,18-12-2025,26-12-2025,261.81,4927.9
903177,5007898,fedex,09-09-2021,18-09-2021,592.23,8845.7
903178,5005407,Blue Dart,10-09-2025,09-22-2025,559.24,9631.3
903179,5004379,fedex,18-Sep-24,06-10-2024,443.11,8251.5
903180,5000252,UPS,29-01-2025,06-02-2025,286.26,6955.7
903181,5004155,DHL Express,,,95.42,1458.2
903182,5011344,Blue Dart,03-24-2026,03-04-2026,432.34,8772.7
903183,5009167,DHL Express,06-06-2024,09-06-2024,116.93,1844.3
903184,5001377,DHL,26-08-2023,09-09-2023,443.76,6990.8
903185,5007795,DHL,21-07-2025,04-08-2025,400.33,7688
903186,5001746,UPS,20-09-2024,28-09-2024,227.88,4220.5
903187,5006096,UPS,21-01-2022,22-01-2022,62.93,1077.6
903188,5004255,fedex,11-02-2024,01-03-2024,621.92,9767.4
903189,5009791,fedex,06-07-2025,11-07-2025,291.86,4328.8
903190,5000925,Blue Dart,26-04-2025,06-05-2025,276.08,5516.7
903191,5006073,Maersk,06-12-2023,18-12-2023,485.93,8034
903192,5002391,fedex,29-May-26,22-06-2026,778.99,11463.7
903193,5004364,UPS,,,488.96,7042.1
903194,5011298,UPS,22-01-2024,27-01-2024,174.86,3840.9
903195,5002067,Maersk,20-07-2026,21-07-2026,13.51,134
903196,5003550,Blue Dart,06-02-2022,19-02-2022,586.58,
903197,5011388,Blue Dart,01-07-2026,03-07-2026,,1014.9
903198,5005843,DHL Express,08-02-2025,18-02-2025,625.84,8982.7
903199,5003319,Maersk,04-05-2023,11-05-2023,170.38,3184.2
903200,5003883,FedEx,11-08-2023,19-08-2023,322.52,5129.2
903201,5008652,DHL,29-09-2025,03-10-2025,,4051.3
903202,5004222,Blue Dart,,,62.46,967.1
903203,5002081,UPS,15-Aug-25,08-28-2025,698.08,10125.8
903204,5011722,fedex,13-01-2025,28-01-2025,686.61,11514.6
903205,5004503,UPS,14-01-2025,27-01-2025,561.8,10933.3
903206,5002977,Blue Dart,31-12-2024,11-01-2025,500.39,7642.8
903207,5001650,fedex,09-23-2025,01-10-2025,212.3,4513.6
903208,5003733,Blue Dart,13-04-2023,26-04-2023,467.59,9684.1
903209,5011864,UPS,03-04-2026,21-04-2026,471.37,9778
903210,5005991,UPS,19-05-2024,20-05-2024,25,311.1
903211,5010022,FedEx,07-09-2025,19-09-2025,467.02,7142.1
903212,5011223,Blue Dart,,,93.23,
903213,5010567,fedex,,,270,4006.1
903214,5001093,DHL Express,23-07-2024,25-07-2024,136.13,1985.8
903215,5006396,Maersk,02-08-2026,07-08-2026,171.12,3744.7
903216,5003967,Maersk,05-01-2022,07-01-2022,81.26,1525.2
903217,5009927,FedEx,08-05-2022,04-06-2022,734.89,11775.6
903218,5009160,FedEx,29-03-2026,16-04-2026,771.95,11130.1
903219,5003436,Blue Dart,,,200.47,2773.7
903220,5007955,DHL Express,15-10-2023,,309.54,6342.5
903221,5004890,Maersk,02-03-2026,05-03-2026,71.29,1436.9
903222,5006211,Maersk,10-02-2024,19-02-2024,285.72,7005.2
903223,5007400,UPS,05-12-2024,,714.71,10548.8
903224,5008695,UPS,,,489.89,8238.2
903225,5004480,UPS,,,576.79,8313
903226,5007842,UPS,25-09-2025,01-10-2025,262.55,4982
903227,5005106,FedEx,16-10-2025,10-29-2025,583.94,10233.3
903228,5001527,FedEx,13-10-2024,20-10-2024,165.66,3717.9
903229,5007327,UPS,17-02-2026,04-03-2026,549.35,8951.4
903230,5009097,UPS,23-03-2025,01-04-2025,498.88,8571.1
903231,5005424,DHL Express,04-11-2024,17-11-2024,580.87,11132.1
903232,5000239,DHL Express,02-06-2026,07-Jun-26,199.45,4331.2
903233,5006786,DHL,08-02-2025,13-02-2025,275.49,4110.5
903234,5000750,Maersk,23-06-2026,08-07-2026,363.87,8065.5
903235,5008292,Blue Dart,14-03-2022,26-03-2022,338.42,6919.6
903236,5010104,Maersk,07-10-2025,21-10-2025,605.17,9597.6
903237,5005265,fedex,,,141.01,2578.5
903238,5011841,Blue Dart,14-Jun-26,27-06-2026,,10141.3
903239,5011650,DHL Express,25-02-2026,10-03-2026,548.04,10047.3
903240,5006921,Maersk,11-11-2025,14-11-2025,108.76,1733.7
903241,5008287,UPS,18-07-2024,23-07-2024,290.16,4356.4
903242,5005172,Blue Dart,12-12-2024,13-12-2024,49.32,713.2
903243,5007914,Blue Dart,26-01-2025,03-02-2025,342.62,7805.4
903244,5005007,DHL Express,29-03-2024,06-04-2024,343.55,7359.2
903245,5000273,Blue Dart,28-Nov-21,12-09-2021,448.23,8452.2
903246,5008518,DHL Express,30-12-2025,,114.98,2711.2
903247,5003465,FedEx,10-Aug-24,18-08-2024,274.74,4875.3
903248,5009143,DHL Express,07-06-2026,13-Jun-26,245.63,4871.6
903249,5011405,DHL Express,03-Jan-25,01-04-2025,12.47,72.2
903250,5005364,UPS,17-10-2024,20-10-2024,151.96,2423.3
903251,5005744,DHL Express,12-11-2023,13-11-2023,105.04,1474.9
903252,5008632,UPS,11-02-2026,18-02-2026,185.29,3474.3
903253,5010864,FedEx,02-01-2025,16-01-2025,294.35,6436
903254,5006539,fedex,28-07-2023,09-08-2023,374.08,6716.5
903255,5007409,Maersk,14-07-2025,15-07-2025,30.59,365.1
903256,5006649,DHL Express,26-09-2025,29-09-2025,119.44,1854.5
903257,5001140,fedex,09-01-2026,19-01-2026,492.95,9581
903258,5001773,FedEx,27-05-2025,,212.13,3428.3
903259,5002945,fedex,12-11-2022,16-11-2022,194.12,2959.3
903260,5010889,DHL,11-Jan-24,12-01-2024,10.54,35
903261,5010394,Maersk,23-09-2025,,234.67,5235.3
903262,5000296,DHL,13-04-2025,,462.1,6756.4
903263,5002330,UPS,30-03-2026,03-04-2026,183.46,2821.7
903264,5003097,DHL,16-03-2023,23-03-2023,320.21,6360.6
903265,5007501,Blue Dart,17-12-2022,24-12-2022,290.16,4256.6
903266,5004918,DHL Express,13-01-2026,29-01-2026,513.23,9620.6
903267,5004049,FedEx,26-10-2025,16-11-2025,516.92,10262.8
903268,5003430,UPS,25-07-2025,13-08-2025,372.74,8337
903269,5009384,Blue Dart,16-04-2026,17-04-2026,110.85,1475
903270,5011409,DHL Express,,,714.8,10954.7
903271,5000887,fedex,08-07-2023,21-07-2023,328.68,6274.5
903272,5009410,Blue Dart,,,515.46,
903273,5011923,Maersk,14-11-2024,19-11-2024,193.07,3967.7
903274,5007596,Blue Dart,15-10-2023,20-10-2023,203.81,3928.4
903275,5008233,DHL,23-06-2025,24-06-2025,75.97,1119.8
903276,5005171,UPS,03-05-2026,19-05-2026,704.23,10619.1
903277,5010439,UPS,27-08-2022,10-09-2022,321.56,7509.1
903278,5003326,fedex,17-03-2023,03-04-2023,505.24,9621.1
903279,5003499,Maersk,11-09-2023,,438.6,8358.5
903280,5002781,Maersk,22-07-2025,30-07-2025,213.61,4826.2
903281,5003984,DHL,04-02-2026,,9.77,118.9
903282,5011094,Maersk,11-01-2026,28-01-2026,674.48,11196.2
903283,5007834,fedex,03-02-2026,05-02-2026,75.32,1508.2
903284,5010043,Blue Dart,17-12-2025,14-Jan-26,764.79,11541.3
