order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total,Column1
5006358,302976,509,26-04-2026,,Shipped,69642.5,
5006359,301659,519,26-10-2022,01-11-2022,pending ,142725.49,
5006360,301517,539,05-12-2024,16-12-2024,Returned,62851.35,
5006361,301600,534,14-02-2026,22-02-2026,SHIPPED,178079.64,
5006362,300124,502,22-11-2024,04-12-2024,pending ,38105.33,
5006363,301477,540,04-09-2024,13-09-2024,Returned,11810.17,
5006364,300168,518,17-08-2024,21-08-2024,Pending,26168.33,
5006365,302378,535,12-09-2025,15-09-2025,Delivered,49087.29,
5006366,301819,535,07-11-2023,07-11-2023,Pending,,
5006367,301633,510,19-06-2021,23-06-2021,Returned,59642.19,
5006368,302517,510,12-08-2025,16-08-2025,SHIPPED,27530.13,
5006369,302293,520,07-02-2026,02-07-2026,Pending,116311.17,
5006370,300716,521,06-18-2025,29-06-2025,Delivered,,
5006371,301522,508,02-11-2025,12-11-2025,Pending,,
5006372,300013,507,01-04-2022,08-01-2022,SHIPPED,25601.27,
5006373,302820,519,12-12-2022,18-12-2022,Pending,,
5006374,302809,508,26-02-2024,05-03-2024,SHIPPED,24729.72,
5006375,300349,509,26-10-2025,06-Nov-25,Shipped,46360.36,
5006376,300530,537,17-11-2023,24-11-2023,Delivered,46215.89,
5006377,301030,512,27-05-2021,04-06-2021,Delivered,-3536.27,
5006378,300478,504,13-02-2021,17-02-2021,Pending,,
5006379,301402,503,18-01-2023,29-01-2023,Shipped,41995.92,
5006380,302720,533,11-02-2026,20-02-2026,pending ,91850.95,
5006381,301575,537,17-09-2025,25-09-2025,Pending,95441.37,
5006382,301584,538,28-07-2026,29-07-2026,Shipped,74466.77,
5006383,301682,517,16-11-2024,22-11-2024,SHIPPED,,
5006384,301763,506,28-05-2024,30-05-2024,pending ,88798.37,
5006385,301566,519,13-05-2022,23-05-2022,Shipped,37419.57,
5006386,301614,512,05-05-2025,11-05-2025,delivered,,
5006387,301214,519,07-18-2026,22-07-2026,Shipped,38138.58,
5006388,301692,513,13-06-2025,06-14-2025,pending ,,
5006389,300730,534,18-Jul-23,,Delivered,49264.17,
5006390,301336,520,20-05-2025,22-05-2025,Shipped,126708.82,
5006391,300710,515,06-10-2025,06-10-2025,Pending,13992.55,
5006392,300121,531,19-03-2026,19-03-2026,SHIPPED,,
5006393,302771,507,30-11-2025,03-12-2025,Cancelled,18431.45,
5006394,301257,524,31-03-2026,08-04-2026,delivered,77380.06,
5006395,302104,514,24-06-2024,25-06-2024,Pending,121778.67,
5006396,301977,526,29-07-2026,03-08-2026,delivered,111661.5,
5006397,302587,505,17-12-2023,24-12-2023,Delivered,188201.23,
5006398,300047,533,17-10-2022,17-10-2022,Cancelled,181778.03,
5006399,302477,516,15-01-2022,19-Jan-22,Delivered,61467,
5006400,300676,506,05-12-2025,07-12-2025,Delivered,63337.56,
5006401,301915,513,31-Jul-26,01-08-2026,delivered,22721.91,
5006402,302772,509,01-03-2022,01-03-2022,Cancelled,,
5006403,300232,528,14-03-2026,22-03-2026,Pending,,
5006404,302542,516,19-04-2023,22-04-2023,Returned,15369.51,
5006405,300369,508,21-01-2026,02-02-2026,Pending,111910.76,
5006406,302482,515,19-08-2022,26-08-2022,Cancelled,,
5006407,301769,508,31-12-2024,09-01-2025,delivered,12000.79,
5006408,302569,520,23-Apr-23,03-05-2023,delivered,32224.68,
5006409,301402,526,09-05-2024,10-05-2024,delivered,54374.46,
5006410,300913,528,19-02-2022,01-03-2022,Cancelled,128863.66,
5006411,300221,524,12-06-2024,23-06-2024,Shipped,,
5006412,302755,540,26-01-2025,03-02-2025,Cancelled,232175.99,
5006413,301945,537,28-11-2025,03-12-2025,Cancelled,132492.54,
5006414,300341,502,20-06-2025,27-06-2025,Pending,60707.25,
5006415,300403,530,18-10-2025,26-10-2025,Pending,172678.9,
5006416,302212,530,29-05-2026,31-05-2026,Delivered,141812.33,
5006417,302565,506,24-05-2024,27-05-2024,Cancelled,12651.53,
5006418,301782,511,20-02-2026,01-03-2026,Pending,46895.17,
5006419,300883,522,08-22-2025,24-08-2025,Pending,,
5006420,300640,538,22-06-2023,25-06-2023,Shipped,92406.85,
5006421,300144,506,23-Nov-24,28-11-2024,pending ,138959.91,
5006422,300513,533,12-07-2025,12-07-2025,pending ,111803.39,
5006423,300034,534,01-02-2026,06-02-2026,Shipped,,
5006424,300416,509,23-08-2025,26-08-2025,Delivered,127171.96,
5006425,300784,532,26-12-2024,01-01-2025,SHIPPED,,
5006426,302383,529,07-11-2024,18-11-2024,Cancelled,,
5006427,302846,519,21-12-2023,27-12-2023,Shipped,23687.37,
5006428,300197,514,19-04-2025,01-05-2025,Delivered,30231.7,
5006429,301109,526,29-12-2025,,Shipped,24824.34,
5006430,302477,538,04-05-2023,09-05-2023,Pending,,
5006431,300247,532,16-11-2024,11-26-2024,pending ,,
5006432,302170,503,07-06-2026,18-07-2026,Returned,,
5006433,300898,507,26-05-2023,27-05-2023,Delivered,61935.64,
5006434,301414,509,16-11-2021,16-11-2021,delivered,77804.3,
5006435,300810,519,03-05-2024,05-05-2024,Cancelled,102373.42,
5006436,301962,524,13-07-2024,22-07-2024,Returned,4325.76,
5006437,300752,537,07-02-2024,19-02-2024,SHIPPED,37459.44,
5006438,300469,540,05-08-2025,11-08-2025,delivered,11455.76,
5006439,301042,529,07-03-2025,16-03-2025,Cancelled,106043.87,
5006440,302658,506,22-03-2025,23-03-2025,Pending,132092.86,
5006441,301221,525,07-05-2024,05-15-2024,Delivered,116790.08,
5006442,301840,527,27-04-2022,29-04-2022,pending ,31533.83,
5006443,300458,518,31-07-2021,07-08-2021,Delivered,,
5006444,300374,532,27-09-2025,02-10-2025,Returned,65132.33,
5006445,301004,510,18-12-2020,29-12-2020,Shipped,107610.75,
5006446,302749,509,21-12-2025,25-12-2025,Cancelled,72416.92,
5006447,300527,511,20-05-2025,20-05-2025,Delivered,42022.64,
5006448,302081,519,17-05-2026,26-05-2026,pending ,41585.32,
5006449,301605,509,01-03-2025,12-03-2025,Shipped,,
5006450,300829,523,04-08-2025,06-08-2025,Returned,,
5006451,300340,501,28-07-2025,02-08-2025,pending ,146205.98,
5006452,301914,540,25-11-2023,26-11-2023,SHIPPED,102524.59,
5006453,302410,518,06-24-2023,30-06-2023,pending ,13449.72,
5006454,302563,512,06-11-2025,16-11-2025,Pending,62978,
5006455,300244,522,05-07-2025,09-07-2025,SHIPPED,13708.48,
5006456,301127,513,31-05-2026,06-10-2026,Cancelled,31021.64,
5006457,300248,532,04-25-2024,05-05-2024,Shipped,66233.16,
5006458,302940,530,30-05-2025,31-05-2025,Shipped,79679.57,
5006459,302218,530,03-07-2023,12-07-2023,Returned,98411.62,
5006460,302724,521,05-25-2026,04-06-2026,Shipped,243677.52,
5006461,301742,517,30-06-2026,11-07-2026,Shipped,118137.76,
5006462,301354,524,27-05-2026,28-05-2026,Shipped,45579.7,
5006463,302714,510,29-10-2024,31-10-2024,Delivered,91040.74,
5006464,302542,534,30-03-2025,01-04-2025,delivered,,
5006465,300943,512,16-07-2025,19-Jul-25,pending ,,
5006466,302841,532,10-05-2024,15-05-2024,SHIPPED,18461.78,
5006467,300212,537,03-08-2025,06-08-2025,pending ,88044.72,
5006468,301462,524,18-11-2025,27-11-2025,Pending,75992.03,
5006469,302112,507,03-29-2024,08-04-2024,pending ,81044.79,
5006470,301859,502,10-15-2025,22-10-2025,Returned,51480.98,
5006471,302320,521,27-12-2025,30-12-2025,Pending,137974.43,
5006472,300979,501,21-11-2025,27-11-2025,Cancelled,68839.58,
5006473,301824,502,18-03-2024,29-03-2024,Returned,1164.04,
5006474,301695,509,28-02-2024,29-02-2024,Pending,94326.71,
5006475,301182,540,18-05-2026,29-05-2026,SHIPPED,4756.58,
5006476,301153,539,03-04-2023,12-04-2023,Cancelled,,
5006477,300017,529,02-10-2025,02-10-2025,Delivered,72422.19,
5006478,302946,511,29-09-2024,05-10-2024,Pending,97199.84,
5006479,301230,508,16-04-2026,04-16-2026,Delivered,79414.71,
5006480,302956,537,29-06-2026,08-07-2026,pending ,47432.83,
5006481,300057,528,03-06-2025,08-06-2025,Shipped,28355.81,
5006482,302886,502,31-03-2026,12-04-2026,Returned,30599.91,
5006483,300117,538,07-07-2026,12-Jul-26,Cancelled,245716.49,
5006484,302143,515,14-09-2022,09-23-2022,Cancelled,102310.7,
5006485,301309,516,01-Feb-26,08-02-2026,Pending,34941.78,
5006486,302066,532,23-08-2025,25-08-2025,pending ,31191.76,
5006487,301425,512,08-01-2026,11-01-2026,pending ,,
5006488,302907,538,03-07-2026,12-Mar-26,Shipped,,
5006489,302473,527,25-07-2023,05-08-2023,Pending,,
5006490,301549,520,03-01-2025,07-01-2025,Delivered,41965.96,
5006491,301335,514,13-11-2025,18-11-2025,Returned,166306.43,
5006492,302306,504,27-05-2025,06-06-2025,Returned,70025.2,
5006493,300462,506,20-08-2024,,pending ,88573.84,
5006494,302640,525,01-04-2024,01-04-2024,Returned,68018.17,
5006495,301842,513,18-Feb-24,27-02-2024,SHIPPED,46567.29,
5006496,301744,524,01-12-2025,11-12-2025,Shipped,20265.77,
5006497,302661,513,07-07-2026,18-07-2026,Cancelled,37055.05,
5006498,302892,512,07-06-2023,17-06-2023,pending ,,
5006499,300188,523,18-08-2025,27-08-2025,pending ,40458.24,
5006500,301269,504,16-01-2022,24-01-2022,Shipped,176592.9,
5006501,301701,530,28-10-2023,29-10-2023,delivered,56899.6,
5006502,300186,531,16-10-2023,18-10-2023,SHIPPED,128225.88,
5006503,300430,535,11-01-2025,13-01-2025,Pending,69577.31,
5006504,302273,529,07-01-2026,13-07-2026,Delivered,,
5006505,301549,532,08-04-2025,08-04-2025,Returned,,
5006506,301192,527,22-05-2025,29-05-2025,Pending,107933.02,
5006507,301964,524,03-01-2025,10-01-2025,Pending,65014.78,
5006508,300044,503,12-23-2024,,Cancelled,51913.94,
5006509,301596,539,13-01-2024,13-01-2024,Returned,22177.68,
5006510,301414,512,27-08-2023,08-30-2023,Cancelled,,
5006511,301220,509,10-11-2025,16-11-2025,Pending,52206,
5006512,300425,509,01-05-2024,10-05-2024,Shipped,67381.35,
5006513,301850,503,25-12-2024,02-01-2025,Shipped,45250.3,
5006514,302293,509,01-05-2024,10-05-2024,Delivered,50286.11,
5006515,302780,517,13-07-2025,15-07-2025,Pending,172703.53,
5006516,301221,514,09-20-2025,02-10-2025,Returned,50396.5,
5006517,300018,513,25-11-2023,,Returned,112287.4,
5006518,301012,527,26-07-2025,30-07-2025,delivered,,
5006519,301269,531,21-07-2025,30-07-2025,SHIPPED,222565.69,
5006520,302443,531,22-04-2025,29-04-2025,Delivered,37928.43,
5006521,300634,533,01-06-2026,06-06-2026,Returned,94752.31,
5006522,300128,537,04-06-2025,09-06-2025,pending ,101996.15,
5006523,300511,508,05-05-2026,07-05-2026,Shipped,,
5006524,301818,515,12-07-2025,13-07-2025,Delivered,26990.02,
5006525,300088,507,30-08-2022,08-09-2022,Delivered,21505.52,
5006526,302138,531,19-02-2025,24-02-2025,pending ,174633.33,
5006527,300120,530,04-08-2025,07-08-2025,Returned,52150.99,
5006528,300247,512,14-11-2024,19-11-2024,Delivered,49281.06,
5006529,302559,533,20-09-2024,01-10-2024,Pending,,
5006530,302156,510,13-06-2025,22-06-2025,Cancelled,63096.41,
5006531,301947,509,19-06-2025,20-06-2025,Shipped,31166.65,
5006532,302273,522,11-05-2026,22-05-2026,Delivered,64763.21,
5006533,302545,531,21-Aug-25,31-08-2025,Shipped,14894.96,
5006534,302245,504,09-08-2025,10-08-2025,SHIPPED,20724.95,
5006535,302403,516,11-04-2026,23-04-2026,Returned,2881.2,
5006536,301497,527,21-08-2025,31-08-2025,Cancelled,21746.46,
5006537,300338,527,20-10-2024,27-10-2024,Shipped,40740.3,
5006538,301489,527,20-09-2025,29-09-2025,Shipped,14125.24,
5006539,302193,507,25-07-2023,29-07-2023,Delivered,,
5006540,301844,535,17-03-2026,17-03-2026,pending ,78186.71,
5006541,300962,537,03-08-2024,06-08-2024,Pending,14441.27,
5006542,300739,510,04-03-2026,03-04-2026,Cancelled,38989.42,
5006543,301103,534,12-09-2025,13-09-2025,Shipped,,
5006544,302320,509,18-03-2023,20-03-2023,pending ,,
5006545,301856,533,30-03-2025,05-04-2025,pending ,52701.94,
5006546,302851,515,15-04-2026,18-04-2026,Shipped,139082.76,
5006547,301191,534,02-11-2025,05-11-2025,Returned,71563.85,
5006548,301139,531,05-03-2025,11-03-2025,SHIPPED,39753.86,
5006549,302774,508,05-02-2023,06-02-2023,Pending,85552.57,
5006550,302529,514,05-07-2025,16-07-2025,pending ,59345.22,
5006551,302728,503,21-02-2026,21-02-2026,SHIPPED,157548.41,
5006552,301793,524,03-02-2025,13-02-2025,delivered,4781.26,
5006553,301763,534,20-Jan-26,01-02-2026,Returned,32021.75,
5006554,302189,540,30-03-2024,,Delivered,49054.52,
5006555,301477,514,02-05-2026,05-08-2026,SHIPPED,14032.42,
5006556,300623,538,09-12-2024,11-12-2024,Delivered,7660.04,
5006557,302377,507,04-04-2026,08-04-2026,Cancelled,15723.22,
5006558,300383,501,01-01-2026,07-01-2026,Delivered,30454.62,
5006559,302557,513,11-05-2025,18-05-2025,Pending,2717.01,
5006560,302440,533,01-02-2022,01-02-2022,Pending,7884.84,
5006561,302843,509,13-03-2026,17-03-2026,Delivered,24348.02,
5006562,300572,530,06-10-2024,15-10-2024,Cancelled,71105.51,
5006563,302469,510,05-Aug-25,17-08-2025,Shipped,,
5006564,301902,535,22-06-2025,30-06-2025,Shipped,2226.93,
5006565,302188,521,10-08-2025,14-08-2025,Pending,25586.74,
5006566,300850,524,09-06-2026,13-06-2026,Delivered,71781.13,
5006567,302955,523,18-03-2023,25-03-2023,Returned,78184.12,
5006568,300757,516,20-04-2023,21-04-2023,SHIPPED,55745.18,
5006569,302831,533,08-07-2022,16-07-2022,delivered,106210.61,
5006570,300472,527,18-01-2026,22-01-2026,Delivered,,
5006571,300926,526,28-08-2024,06-09-2024,SHIPPED,7016.85,
5006572,301069,531,22-03-2025,03-04-2025,delivered,93772.51,
5006573,301915,531,13-11-2020,22-11-2020,Delivered,111580.28,
5006574,300780,524,15-04-2024,25-04-2024,Pending,2028.15,
5006575,300326,537,14-02-2025,21-02-2025,Pending,9333.83,
5006576,302889,527,23-03-2025,24-03-2025,Pending,888.88,
5006577,300881,531,09-05-2025,10-05-2025,Pending,211202.62,
5006578,302593,505,24-09-2025,25-09-2025,Cancelled,206085.45,
5006579,300598,538,25-06-2024,,Cancelled,101389.56,
5006580,301722,532,27-07-2024,29-07-2024,Delivered,7221.68,
5006581,302211,526,09-01-2026,,Pending,0,
5006582,302796,505,01-08-2024,05-08-2024,pending ,16950.02,
5006583,302534,534,12-08-2025,16-08-2025,Cancelled,53321.45,
5006584,302593,529,27-06-2023,01-07-2023,pending ,41574.64,
5006585,302953,508,03-05-2023,05-15-2023,pending ,6739.8,
5006586,301532,534,12-May-25,20-May-25,Returned,115034.08,
5006587,302005,533,17-12-2023,23-12-2023,pending ,41943.71,
5006588,300462,514,18-01-2026,22-01-2026,SHIPPED,17897.85,
5006589,301205,510,09-11-2023,12-11-2023,delivered,98300.5,
5006590,302802,524,08-05-2026,08-05-2026,Pending,238785.8,
5006591,300777,534,13-07-2025,24-07-2025,Shipped,114544.16,
5006592,300933,502,26-11-2025,29-11-2025,delivered,13139.15,
5006593,300142,517,03-07-2025,06-07-2025,pending ,116745.74,
5006594,300186,530,20-06-2024,21-06-2024,SHIPPED,69363.38,
5006595,300745,532,23-Mar-22,23-03-2022,Shipped,100442.07,
5006596,300796,512,08-04-2026,09-04-2026,Pending,,
5006597,302629,530,22-06-2026,03-07-2026,Pending,106013.09,
5006598,302016,518,12-01-2025,21-01-2025,SHIPPED,61102.33,
5006599,301453,538,24-07-2026,26-07-2026,Pending,-2878.46,
5006600,301099,522,21-04-2025,21-04-2025,SHIPPED,52188.26,
5006601,300970,531,12-07-2024,15-07-2024,delivered,68088.86,
5006602,301861,523,12-11-2025,23-11-2025,delivered,22501.73,
5006603,300830,527,12-07-2025,20-07-2025,Returned,,
5006604,300372,518,24-03-2023,24-03-2023,Shipped,73412.6,
5006605,302566,527,22-08-2024,31-08-2024,pending ,87230.4,
5006606,301426,532,05-12-2025,15-12-2025,Pending,99486.11,
5006607,300599,513,26-05-2025,05-06-2025,Pending,,
5006608,300783,536,29-06-2024,30-06-2024,SHIPPED,,
5006609,302313,518,28-01-2024,,pending ,152691.52,
5006610,300567,514,15-02-2023,27-02-2023,Shipped,62100.8,
5006611,301523,536,01-07-2024,05-07-2024,Pending,74561.86,
5006612,301503,525,05-05-2026,06-05-2026,pending ,148480.77,
5006613,301303,519,26-08-2025,29-08-2025,delivered,48718.78,
5006614,302770,505,08-08-2021,08-08-2021,delivered,-6010.32,
5006615,302261,538,10-07-2025,18-10-2025,Cancelled,51412.69,
5006616,301226,509,11-03-2026,21-03-2026,SHIPPED,1714.37,
5006617,300506,524,20-05-2025,26-05-2025,pending ,48312.54,
5006618,300800,530,18-01-2025,23-01-2025,Shipped,44050.84,
5006619,300706,519,26-02-2026,09-03-2026,Delivered,29456.26,
5006620,300295,531,07-06-2022,11-06-2022,pending ,72033.46,
5006621,301447,510,02-08-2025,12-08-2025,Shipped,118098.95,
5006622,301821,523,07-08-2024,15-08-2024,Pending,0,
5006623,301919,529,30-10-2025,06-11-2025,Cancelled,,
5006624,300689,534,24-05-2023,31-05-2023,pending ,205113.34,
5006625,300608,521,12-03-2026,22-03-2026,Delivered,66561.43,
5006626,300250,521,25-08-2023,31-08-2023,Shipped,12161.01,
5006627,301344,531,08-06-2022,16-06-2022,Cancelled,58693.28,
5006628,302831,504,23-Jun-24,27-06-2024,Cancelled,85842.15,
5006629,302852,509,16-01-2026,01-18-2026,Returned,,
5006630,300584,504,11-11-2024,12-11-2024,Cancelled,29592.2,
5006631,300126,522,02-06-2022,02-06-2022,pending ,1164.72,
5006632,300625,510,30-01-2023,07-02-2023,Returned,80901.72,
5006633,301140,522,20-01-2024,30-01-2024,pending ,58925.18,
5006634,300229,522,06-26-2025,04-07-2025,Pending,22931.94,
5006635,301348,537,07-03-2025,11-03-2025,Pending,88256.89,
5006636,300816,509,08-09-2023,13-09-2023,Pending,3998.84,
5006637,300885,510,20-11-2025,21-11-2025,SHIPPED,31608.39,
5006638,300704,519,14-05-2025,20-05-2025,pending ,86549.98,
5006639,300520,506,17-06-2026,20-06-2026,Returned,34222.02,
5006640,301992,520,03-14-2025,26-03-2025,Cancelled,,
5006641,300038,515,18-05-2023,20-05-2023,delivered,31447.09,
5006642,301508,525,12-11-2022,13-11-2022,pending ,2049.54,
5006643,302630,530,05-01-2023,08-01-2023,pending ,141705.21,
5006644,301809,527,28-05-2025,,Cancelled,87927.5,
5006645,301543,502,06-06-2026,11-06-2026,Delivered,16997.31,
5006646,301569,501,13-Dec-24,24-12-2024,Delivered,50733.69,
5006647,302160,502,28-03-2024,02-04-2024,Pending,12324.43,
5006648,300525,527,03-03-2026,05-03-2026,SHIPPED,46182.54,
5006649,301280,531,26-09-2025,29-09-2025,Pending,,
5006650,302457,525,28-06-2025,04-07-2025,Pending,,
5006651,301332,514,17-07-2026,29-07-2026,Shipped,49783.58,
5006652,302126,533,11-11-2024,23-11-2024,pending ,181226.19,
5006653,301904,505,10-05-2025,,Delivered,165002.68,
5006654,302788,516,22-06-2026,02-Jul-26,SHIPPED,43467.59,
5006655,300739,531,18-10-2025,24-10-2025,Pending,17343.17,
5006656,302269,537,07-12-2024,08-12-2024,Shipped,,
5006657,301469,510,30-11-2025,09-12-2025,SHIPPED,0,
5006658,301770,521,18-05-2025,18-May-25,Cancelled,33380.29,
5006659,300901,530,05-05-2026,17-05-2026,Cancelled,21539.35,
5006660,300289,523,01-08-2025,10-08-2025,pending ,,
5006661,301167,534,29-01-2026,04-02-2026,pending ,101395.5,
5006662,302869,512,11-06-2025,15-06-2025,pending ,71393.59,
5006663,302858,513,22-01-2023,23-01-2023,Shipped,77611.95,
5006664,300328,527,28-05-2025,05-06-2025,Shipped,86812.9,
5006665,300396,532,07-02-2025,13-02-2025,Pending,113022.4,
5006666,300139,532,03-02-2025,02-10-2025,Pending,146662.88,
5006667,302099,506,22-04-2025,28-04-2025,delivered,75374.09,
5006668,302756,538,03-02-2024,03-02-2024,Cancelled,,
5006669,302148,507,01-06-2025,13-06-2025,Returned,64089.97,
5006670,301653,514,16-05-2025,18-05-2025,delivered,144615.62,
5006671,302402,510,28-01-2026,08-02-2026,Cancelled,,
5006672,302486,505,25-07-2023,02-08-2023,Delivered,1069.79,
5006673,301681,535,28-01-2026,28-01-2026,Shipped,,
5006674,301339,514,10-01-2026,15-01-2026,Cancelled,,
5006675,302492,520,18-04-2026,20-04-2026,Shipped,117659.87,
5006676,300777,504,06-29-2025,03-07-2025,Shipped,1642.55,
5006677,302267,511,29-Aug-25,01-09-2025,Returned,0,
5006678,302878,519,28-12-2025,07-01-2026,delivered,47209.1,
5006679,301478,538,11-05-2025,05-11-2025,Returned,44076.48,
5006680,301302,508,22-12-2025,29-12-2025,pending ,39535.73,
5006681,301518,519,02-07-2024,04-Jul-24,Delivered,193977.62,
5006682,301138,516,02-07-2026,12-07-2026,Pending,50073.38,
5006683,300493,501,25-02-2025,28-02-2025,delivered,35639.2,
5006684,300106,519,15-09-2025,27-09-2025,pending ,143275.91,
5006685,301260,503,11-03-2025,18-03-2025,Shipped,52611.61,
5006686,301970,527,21-02-2025,21-02-2025,pending ,85258.82,
5006687,301035,530,10-01-2023,11-01-2023,pending ,103438.59,
5006688,302011,520,31-07-2026,02-08-2026,SHIPPED,51726.64,
5006689,301391,533,09-10-2025,17-Oct-25,pending ,27951.48,
5006690,301065,532,02-01-2025,09-01-2025,Shipped,,
5006691,301569,530,28-04-2023,28-04-2023,delivered,144111.44,
5006692,301438,522,26-08-2021,26-08-2021,Pending,65361.61,
5006693,301781,519,26-05-2025,29-05-2025,SHIPPED,35858.14,
5006694,302295,501,08-03-2026,03-17-2026,delivered,61827.5,
5006695,301299,524,28-03-2024,29-03-2024,delivered,11798.5,
5006696,301303,524,02-04-2026,11-04-2026,Shipped,132613.42,
5006697,301429,502,09-06-2025,14-06-2025,Pending,59108.63,
5006698,302890,523,20-08-2024,27-08-2024,delivered,50016.19,
5006699,301130,519,29-10-2024,04-11-2024,Returned,113665.14,
5006700,302389,531,09-09-2025,21-09-2025,Delivered,126489.71,
5006701,302840,533,25-03-2026,05-04-2026,SHIPPED,104201.3,
5006702,302216,514,27-09-2025,07-10-2025,Shipped,94237.75,
5006703,301758,532,28-02-2026,05-03-2026,Pending,49999.2,
5006704,302299,520,16-03-2026,22-03-2026,delivered,0,
5006705,302978,506,03-07-2026,15-Jul-26,Returned,47573.04,
5006706,301919,532,17-06-2026,25-06-2026,SHIPPED,38187.8,
5006707,301866,527,20-02-2023,27-02-2023,Cancelled,20398.52,
5006708,302475,511,22-04-2022,,Returned,77925.61,
5006709,301296,505,07-25-2021,31-07-2021,Returned,114499.65,
