order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total
5006241,301387,536,2023-05-08,2023-05-08,Returned,
5006242,301135,517,2026-01-01,2026-01-13,Pending,60334.48
5006243,300578,520,2025-03-11,,Returned,29818.19
5006244,302580,532,2025-09-09,2025-09-20,Pending,5707.86
5006245,302630,521,2022-12-03,2022-12-08,Shipped,57049.18
5006246,301767,507,2025-01-16,2025-01-27,Delivered,-1780.59
5006247,300007,537,2026-02-17,2026-02-19,Delivered,141443.62
5006248,302796,521,2022-12-26,2023-01-06,Returned,66421.8
5006249,302063,508,2025-01-18,2025-01-25,Delivered,58880.74
5006250,300826,515,2025-05-03,2025-05-06,Delivered,126306.11
5006251,302626,507,2026-05-24,2026-06-04,Shipped,-8801.39
5006252,301882,540,2024-11-28,2024-12-02,Pending,104128.05
5006253,300287,505,2025-04-13,2025-04-14,Shipped,0.0
5006254,302324,535,2022-06-08,2022-06-13,Delivered,
5006255,301698,502,2024-02-13,2024-02-19,Delivered,82436.83
5006256,300759,534,2025-02-03,2025-02-05,Cancelled,78035.63
5006257,300648,535,2025-07-22,2025-08-02,Shipped,43201.28
5006258,300248,509,2025-03-02,2025-03-06,Shipped,
5006259,302050,524,2025-04-27,2025-05-02,Pending,104904.12
5006260,302211,540,2025-03-06,2025-03-06,Shipped,63236.76
5006261,300332,525,2023-07-09,2023-09-08,Delivered,
5006262,302615,510,2023-12-23,2023-12-25,Shipped,75794.61
5006263,302711,538,2026-07-16,2026-07-25,Shipped,10043.18
5006264,302521,501,2025-09-04,2025-09-11,Shipped,85998.78
5006265,301640,517,2022-10-15,2022-10-18,Shipped,113210.15
5006266,301110,503,2025-06-03,2025-06-12,Delivered,23838.15
5006267,300864,516,2026-06-25,2026-06-25,Shipped,122860.29
5006268,301514,532,2026-02-13,2026-02-20,Returned,71816.16
5006269,302509,502,2026-04-09,2026-04-21,Delivered,69571.14
5006270,302802,540,2026-04-25,2026-04-28,Delivered,32577.99
5006271,300619,513,2023-06-19,2023-06-29,Delivered,52691.27
5006272,301011,529,2023-05-22,2023-05-25,Returned,32032.73
5006273,301992,530,2025-06-24,2025-06-26,Delivered,
5006274,302624,531,2026-05-26,2026-05-31,Returned,75959.88
5006275,302323,504,2025-04-30,2025-05-06,Pending,33900.3
5006276,300370,518,2021-12-16,2021-12-27,Cancelled,6629.26
5006277,301076,519,2025-03-07,2025-07-08,Delivered,
5006278,300102,533,2025-01-22,2025-01-28,Cancelled,37604.09
5006279,301660,528,2022-12-05,2022-12-08,Shipped,
5006280,301799,539,2026-05-24,2026-05-26,Delivered,36521.77
5006281,302556,532,2023-07-23,2023-07-26,Cancelled,103266.06
5006282,300736,522,2025-11-28,2025-12-09,Returned,266390.28
5006283,301304,505,2023-10-27,2023-11-07,Shipped,6807.11
5006284,301417,521,2022-02-21,2022-02-24,Pending,24821.99
5006285,300676,510,2024-01-25,2024-01-28,Cancelled,38906.94
5006286,301125,504,2026-01-26,2026-01-26,Pending,35654.56
5006287,301298,525,2023-05-12,2023-05-19,Delivered,31562.25
5006288,300374,533,2025-11-07,2025-11-11,Pending,167659.76
5006289,300317,534,2025-04-07,2025-04-16,Delivered,46766.48
5006290,302036,526,2026-06-03,2026-06-08,Delivered,
5006291,302693,528,2024-12-07,2024-12-15,Cancelled,1363.37
5006292,301694,505,2025-10-25,2025-10-25,Shipped,7699.35
5006293,302471,516,2024-07-25,2024-08-04,Delivered,74063.09
5006294,302430,523,2025-12-10,2025-12-14,Pending,5204.2
5006295,302098,539,2026-07-05,2026-07-08,Shipped,3578.22
5006296,301070,503,2024-10-05,2024-10-17,Cancelled,0.0
5006297,301637,510,2022-10-04,2022-10-16,Shipped,
5006298,300180,517,2026-04-09,2026-04-09,Cancelled,125306.39
5006299,300367,503,2021-04-22,2021-05-01,Pending,56037.99
5006300,301787,506,2025-11-09,2025-11-12,Returned,28203.72
5006301,301691,507,2025-06-04,2025-06-12,Pending,74842.6
5006302,301852,540,2025-09-28,2025-09-30,Shipped,71789.44
5006303,302478,532,2025-02-14,2025-02-17,Delivered,16283.72
5006304,301735,523,2025-08-21,2025-08-30,Shipped,45712.43
5006305,300285,523,2023-07-31,2023-08-11,Pending,12803.03
5006306,302542,507,2025-03-23,2025-03-30,Pending,
5006307,302187,536,2022-05-16,2022-05-27,Shipped,45519.38
5006308,301855,538,2022-05-11,2022-05-19,Cancelled,80903.44
5006309,302886,508,2026-06-23,2026-07-01,Delivered,69056.21
5006310,301239,524,2021-04-23,2021-04-28,Delivered,11380.01
5006311,301583,522,2023-11-06,2023-11-09,Delivered,
5006312,300203,536,2026-06-01,2026-06-01,Pending,44280.77
5006313,302044,501,2024-01-10,2024-01-16,Shipped,105682.86
5006314,300698,539,2022-02-05,2022-02-07,Delivered,54410.9
5006315,301001,526,2026-05-29,2026-06-01,Returned,114.41
5006316,302126,510,2024-11-01,2024-11-10,Returned,8617.29
5006317,301132,511,2024-08-26,2024-08-26,Returned,204253.57
5006318,301381,538,2025-11-15,2025-11-22,Pending,46969.7
5006319,302912,507,2023-02-27,2023-02-27,Pending,60027.31
5006320,302721,515,2025-12-26,2026-01-03,Delivered,71095.78
5006321,302643,512,2026-01-25,2026-01-28,Shipped,5648.82
5006322,301370,508,2025-12-01,2025-12-06,Pending,53369.77
5006323,300971,529,2023-09-29,2023-09-29,Pending,86881.01
5006324,302700,532,2025-10-09,2025-10-19,Pending,6659.76
5006325,300963,519,2024-04-14,2024-04-19,Delivered,-3743.95
5006326,301432,509,2023-11-19,2023-11-20,Delivered,
5006327,302094,526,2024-07-11,2024-07-13,Pending,
5006328,301146,523,2025-12-01,2025-12-06,Shipped,23023.31
5006329,301860,528,2025-09-03,2025-09-06,Cancelled,106762.43
5006330,300731,509,2026-07-23,2026-07-31,Cancelled,94165.38
5006331,300033,532,2022-11-21,2022-11-23,Returned,2085.89
5006332,300039,502,2024-08-28,,Returned,87374.35
5006333,301184,526,2025-09-03,2025-09-05,Pending,861.94
5006334,302050,532,2023-09-23,2023-09-25,Returned,14046.6
5006335,301916,511,2024-06-05,2024-06-09,Returned,18675.1
5006336,301175,532,2023-08-24,2023-09-05,Delivered,28577.1
5006337,302340,536,2025-01-07,2025-01-09,Delivered,36722.1
5006338,302365,524,2025-05-29,2025-06-06,Returned,24598.06
5006339,300436,502,2025-09-22,,Pending,999.94
5006340,300383,528,2023-11-24,2023-11-29,Shipped,
5006341,302310,507,2023-03-10,2023-03-20,Returned,17941.11
5006342,301584,519,2026-07-14,2026-07-20,Delivered,56251.68
5006343,301647,527,2026-02-28,,Pending,6819.43
5006344,301747,510,2025-10-10,2025-10-21,Cancelled,52186.61
5006345,302992,538,2022-03-18,2022-03-30,Delivered,183792.45
5006346,301970,520,2026-05-07,2026-07-09,Pending,45535.23
5006347,301785,518,2025-06-26,2025-07-01,Delivered,
5006348,301931,523,2026-02-22,2026-02-26,Shipped,66768.11
5006349,301397,501,2026-04-11,2026-04-13,Delivered,104853.67
5006350,302713,539,2024-12-18,2024-12-24,Delivered,70910.46
5006351,300023,539,2026-07-30,2026-08-08,Shipped,80425.51
5006352,301521,518,2025-12-04,2025-12-04,Delivered,96286.25
5006353,302151,501,2026-07-22,2026-07-24,Pending,2243.15
5006354,300660,537,2025-01-01,,Cancelled,119996.62
5006355,301271,532,2023-06-29,2023-07-08,Pending,6145.92
5006356,301315,511,2023-07-25,2023-07-26,Pending,11837.53
5006357,302611,540,2023-05-12,2023-05-23,Delivered,34784.62
5006358,302976,509,2026-04-26,,Shipped,69642.5
5006359,301659,519,2022-10-26,2022-11-01,Pending,142725.49
5006360,301517,539,2024-12-05,2024-12-16,Returned,62851.35
5006361,301600,534,2026-02-14,2026-02-22,Shipped,178079.64
5006362,300124,502,2024-11-22,2024-12-04,Pending,38105.33
5006363,301477,540,2024-09-04,2024-09-13,Returned,11810.17
5006364,300168,518,2024-08-17,2024-08-21,Pending,26168.33
5006365,302378,535,2025-09-12,2025-09-15,Delivered,49087.29
5006366,301819,535,2023-11-07,2023-11-07,Pending,
5006367,301633,510,2021-06-19,2021-06-23,Returned,59642.19
5006368,302517,510,2025-08-12,2025-08-16,Shipped,27530.13
5006369,302293,520,2026-02-07,2026-07-02,Pending,116311.17
5006370,300716,521,2025-06-18,2025-06-29,Delivered,
5006371,301522,508,2025-11-02,2025-11-12,Pending,
5006372,300013,507,2022-04-01,2022-01-08,Shipped,25601.27
5006373,302820,519,2022-12-12,2022-12-18,Pending,
5006374,302809,508,2024-02-26,2024-03-05,Shipped,24729.72
5006375,300349,509,2025-10-26,2025-11-06,Shipped,46360.36
5006376,300530,537,2023-11-17,2023-11-24,Delivered,46215.89
5006377,301030,512,2021-05-27,2021-06-04,Delivered,-3536.27
5006378,300478,504,2021-02-13,2021-02-17,Pending,
5006379,301402,503,2023-01-18,2023-01-29,Shipped,41995.92
5006380,302720,533,2026-02-11,2026-02-20,Pending,91850.95
5006381,301575,537,2025-09-17,2025-09-25,Pending,95441.37
5006382,301584,538,2026-07-28,2026-07-29,Shipped,74466.77
5006383,301682,517,2024-11-16,2024-11-22,Shipped,
5006384,301763,506,2024-05-28,2024-05-30,Pending,88798.37
5006385,301566,519,2022-05-13,2022-05-23,Shipped,37419.57
5006386,301614,512,2025-05-05,2025-05-11,Delivered,
5006387,301214,519,2026-07-18,2026-07-22,Shipped,38138.58
5006388,301692,513,2025-06-13,2025-06-14,Pending,
5006389,300730,534,2023-07-18,,Delivered,49264.17
5006390,301336,520,2025-05-20,2025-05-22,Shipped,126708.82
5006391,300710,515,2025-10-06,2025-10-06,Pending,13992.55
5006392,300121,531,2026-03-19,2026-03-19,Shipped,
5006393,302771,507,2025-11-30,2025-12-03,Cancelled,18431.45
5006394,301257,524,2026-03-31,2026-04-08,Delivered,77380.06
5006395,302104,514,2024-06-24,2024-06-25,Pending,121778.67
5006396,301977,526,2026-07-29,2026-08-03,Delivered,111661.5
5006397,302587,505,2023-12-17,2023-12-24,Delivered,188201.23
5006398,300047,533,2022-10-17,2022-10-17,Cancelled,181778.03
5006399,302477,516,2022-01-15,2022-01-19,Delivered,61467.0
5006400,300676,506,2025-12-05,2025-12-07,Delivered,63337.56
5006401,301915,513,2026-07-31,2026-08-01,Delivered,22721.91
5006402,302772,509,2022-03-01,2022-03-01,Cancelled,
5006403,300232,528,2026-03-14,2026-03-22,Pending,
5006404,302542,516,2023-04-19,2023-04-22,Returned,15369.51
5006405,300369,508,2026-01-21,2026-02-02,Pending,111910.76
5006406,302482,515,2022-08-19,2022-08-26,Cancelled,
5006407,301769,508,2024-12-31,2025-01-09,Delivered,12000.79
5006408,302569,520,2023-04-23,2023-05-03,Delivered,32224.68
5006409,301402,526,2024-05-09,2024-05-10,Delivered,54374.46
5006410,300913,528,2022-02-19,2022-03-01,Cancelled,128863.66
5006411,300221,524,2024-06-12,2024-06-23,Shipped,
5006412,302755,540,2025-01-26,2025-02-03,Cancelled,232175.99
5006413,301945,537,2025-11-28,2025-12-03,Cancelled,132492.54
5006414,300341,502,2025-06-20,2025-06-27,Pending,60707.25
5006415,300403,530,2025-10-18,2025-10-26,Pending,172678.9
5006416,302212,530,2026-05-29,2026-05-31,Delivered,141812.33
5006417,302565,506,2024-05-24,2024-05-27,Cancelled,12651.53
5006418,301782,511,2026-02-20,2026-03-01,Pending,46895.17
5006419,300883,522,2025-08-22,2025-08-24,Pending,
5006420,300640,538,2023-06-22,2023-06-25,Shipped,92406.85
5006421,300144,506,2024-11-23,2024-11-28,Pending,138959.91
5006422,300513,533,2025-07-12,2025-07-12,Pending,111803.39
5006423,300034,534,2026-02-01,2026-02-06,Shipped,
5006424,300416,509,2025-08-23,2025-08-26,Delivered,127171.96
5006425,300784,532,2024-12-26,2025-01-01,Shipped,
5006426,302383,529,2024-11-07,2024-11-18,Cancelled,
5006427,302846,519,2023-12-21,2023-12-27,Shipped,23687.37
5006428,300197,514,2025-04-19,2025-05-01,Delivered,30231.7
5006429,301109,526,2025-12-29,,Shipped,24824.34
5006430,302477,538,2023-05-04,2023-05-09,Pending,
5006431,300247,532,2024-11-16,2024-11-26,Pending,
5006432,302170,503,2026-06-07,2026-07-18,Returned,
5006433,300898,507,2023-05-26,2023-05-27,Delivered,61935.64
5006434,301414,509,2021-11-16,2021-11-16,Delivered,77804.3
5006435,300810,519,2024-05-03,2024-05-05,Cancelled,102373.42
5006436,301962,524,2024-07-13,2024-07-22,Returned,4325.76
5006437,300752,537,2024-02-07,2024-02-19,Shipped,37459.44
5006438,300469,540,2025-08-05,2025-08-11,Delivered,11455.76
5006439,301042,529,2025-03-07,2025-03-16,Cancelled,106043.87
5006440,302658,506,2025-03-22,2025-03-23,Pending,132092.86
5006441,301221,525,2024-05-07,2024-05-15,Delivered,116790.08
5006442,301840,527,2022-04-27,2022-04-29,Pending,31533.83
5006443,300458,518,2021-07-31,2021-08-07,Delivered,
5006444,300374,532,2025-09-27,2025-10-02,Returned,65132.33
5006445,301004,510,2020-12-18,2020-12-29,Shipped,107610.75
5006446,302749,509,2025-12-21,2025-12-25,Cancelled,72416.92
5006447,300527,511,2025-05-20,2025-05-20,Delivered,42022.64
5006448,302081,519,2026-05-17,2026-05-26,Pending,41585.32
5006449,301605,509,2025-03-01,2025-03-12,Shipped,
5006450,300829,523,2025-08-04,2025-08-06,Returned,
5006451,300340,501,2025-07-28,2025-08-02,Pending,146205.98
5006452,301914,540,2023-11-25,2023-11-26,Shipped,102524.59
5006453,302410,518,2023-06-24,2023-06-30,Pending,13449.72
5006454,302563,512,2025-11-06,2025-11-16,Pending,62978.0
5006455,300244,522,2025-07-05,2025-07-09,Shipped,13708.48
5006456,301127,513,2026-05-31,2026-10-06,Cancelled,31021.64
5006457,300248,532,2024-04-25,2024-05-05,Shipped,66233.16
5006458,302940,530,2025-05-30,2025-05-31,Shipped,79679.57
5006459,302218,530,2023-07-03,2023-07-12,Returned,98411.62
5006460,302724,521,2026-05-25,2026-06-04,Shipped,243677.52
5006461,301742,517,2026-06-30,2026-07-11,Shipped,118137.76
5006462,301354,524,2026-05-27,2026-05-28,Shipped,45579.7
5006463,302714,510,2024-10-29,2024-10-31,Delivered,91040.74
5006464,302542,534,2025-03-30,2025-04-01,Delivered,
5006465,300943,512,2025-07-16,2025-07-19,Pending,
5006466,302841,532,2024-05-10,2024-05-15,Shipped,18461.78
5006467,300212,537,2025-08-03,2025-08-06,Pending,88044.72
5006468,301462,524,2025-11-18,2025-11-27,Pending,75992.03
5006469,302112,507,2024-03-29,2024-04-08,Pending,81044.79
5006470,301859,502,2025-10-15,2025-10-22,Returned,51480.98
5006471,302320,521,2025-12-27,2025-12-30,Pending,137974.43
5006472,300979,501,2025-11-21,2025-11-27,Cancelled,68839.58
5006473,301824,502,2024-03-18,2024-03-29,Returned,1164.04
5006474,301695,509,2024-02-28,2024-02-29,Pending,94326.71
5006475,301182,540,2026-05-18,2026-05-29,Shipped,4756.58
5006476,301153,539,2023-04-03,2023-04-12,Cancelled,
5006477,300017,529,2025-10-02,2025-10-02,Delivered,72422.19
5006478,302946,511,2024-09-29,2024-10-05,Pending,97199.84
5006479,301230,508,2026-04-16,2026-04-16,Delivered,79414.71
5006480,302956,537,2026-06-29,2026-07-08,Pending,47432.83
5006481,300057,528,2025-06-03,2025-06-08,Shipped,28355.81
5006482,302886,502,2026-03-31,2026-04-12,Returned,30599.91
5006483,300117,538,2026-07-07,2026-07-12,Cancelled,245716.49
5006484,302143,515,2022-09-14,2022-09-23,Cancelled,102310.7
5006485,301309,516,2026-02-01,2026-02-08,Pending,34941.78
5006486,302066,532,2025-08-23,2025-08-25,Pending,31191.76
5006487,301425,512,2026-01-08,2026-01-11,Pending,
5006488,302907,538,2026-07-03,2026-03-12,Shipped,
5006489,302473,527,2023-07-25,2023-08-05,Pending,
5006490,301549,520,2025-01-03,2025-01-07,Delivered,41965.96
5006491,301335,514,2025-11-13,2025-11-18,Returned,166306.43
5006492,302306,504,2025-05-27,2025-06-06,Returned,70025.2
5006493,300462,506,2024-08-20,,Pending,88573.84
5006494,302640,525,2024-04-01,2024-04-01,Returned,68018.17
5006495,301842,513,2024-02-18,2024-02-27,Shipped,46567.29
5006496,301744,524,2025-12-01,2025-12-11,Shipped,20265.77
5006497,302661,513,2026-07-07,2026-07-18,Cancelled,37055.05
5006498,302892,512,2023-06-07,2023-06-17,Pending,
5006499,300188,523,2025-08-18,2025-08-27,Pending,40458.24
5006500,301269,504,2022-01-16,2022-01-24,Shipped,176592.9
5006501,301701,530,2023-10-28,2023-10-29,Delivered,56899.6
5006502,300186,531,2023-10-16,2023-10-18,Shipped,128225.88
5006503,300430,535,2025-01-11,2025-01-13,Pending,69577.31
5006504,302273,529,2026-01-07,2026-07-13,Delivered,
5006505,301549,532,2025-04-08,2025-04-08,Returned,
5006506,301192,527,2025-05-22,2025-05-29,Pending,107933.02
5006507,301964,524,2025-01-03,2025-01-10,Pending,65014.78
5006508,300044,503,2024-12-23,,Cancelled,51913.94
5006509,301596,539,2024-01-13,2024-01-13,Returned,22177.68
5006510,301414,512,2023-08-27,2023-08-30,Cancelled,
5006511,301220,509,2025-11-10,2025-11-16,Pending,52206.0
5006512,300425,509,2024-05-01,2024-05-10,Shipped,67381.35
5006513,301850,503,2024-12-25,2025-01-02,Shipped,45250.3
5006514,302293,509,2024-05-01,2024-05-10,Delivered,50286.11
5006515,302780,517,2025-07-13,2025-07-15,Pending,172703.53
5006516,301221,514,2025-09-20,2025-10-02,Returned,50396.5
5006517,300018,513,2023-11-25,,Returned,112287.4
5006518,301012,527,2025-07-26,2025-07-30,Delivered,
5006519,301269,531,2025-07-21,2025-07-30,Shipped,222565.69
5006520,302443,531,2025-04-22,2025-04-29,Delivered,37928.43
5006521,300634,533,2026-06-01,2026-06-06,Returned,94752.31
5006522,300128,537,2025-06-04,2025-06-09,Pending,101996.15
5006523,300511,508,2026-05-05,2026-05-07,Shipped,
5006524,301818,515,2025-07-12,2025-07-13,Delivered,26990.02
5006525,300088,507,2022-08-30,2022-09-08,Delivered,21505.52
5006526,302138,531,2025-02-19,2025-02-24,Pending,174633.33
5006527,300120,530,2025-08-04,2025-08-07,Returned,52150.99
5006528,300247,512,2024-11-14,2024-11-19,Delivered,49281.06
5006529,302559,533,2024-09-20,2024-10-01,Pending,
5006530,302156,510,2025-06-13,2025-06-22,Cancelled,63096.41
5006531,301947,509,2025-06-19,2025-06-20,Shipped,31166.65
5006532,302273,522,2026-05-11,2026-05-22,Delivered,64763.21
5006533,302545,531,2025-08-21,2025-08-31,Shipped,14894.96
5006534,302245,504,2025-08-09,2025-08-10,Shipped,20724.95
5006535,302403,516,2026-04-11,2026-04-23,Returned,2881.2
5006536,301497,527,2025-08-21,2025-08-31,Cancelled,21746.46
5006537,300338,527,2024-10-20,2024-10-27,Shipped,40740.3
5006538,301489,527,2025-09-20,2025-09-29,Shipped,14125.24
5006539,302193,507,2023-07-25,2023-07-29,Delivered,
5006540,301844,535,2026-03-17,2026-03-17,Pending,78186.71
5006541,300962,537,2024-08-03,2024-08-06,Pending,14441.27
5006542,300739,510,2026-03-04,2026-04-03,Cancelled,38989.42
5006543,301103,534,2025-09-12,2025-09-13,Shipped,
5006544,302320,509,2023-03-18,2023-03-20,Pending,
5006545,301856,533,2025-03-30,2025-04-05,Pending,52701.94
5006546,302851,515,2026-04-15,2026-04-18,Shipped,139082.76
5006547,301191,534,2025-11-02,2025-11-05,Returned,71563.85
5006548,301139,531,2025-03-05,2025-03-11,Shipped,39753.86
5006549,302774,508,2023-02-05,2023-02-06,Pending,85552.57
5006550,302529,514,2025-07-05,2025-07-16,Pending,59345.22
5006551,302728,503,2026-02-21,2026-02-21,Shipped,157548.41
5006552,301793,524,2025-02-03,2025-02-13,Delivered,4781.26
5006553,301763,534,2026-01-20,2026-02-01,Returned,32021.75
5006554,302189,540,2024-03-30,,Delivered,49054.52
5006555,301477,514,2026-05-02,2026-08-05,Shipped,14032.42
5006556,300623,538,2024-12-09,2024-12-11,Delivered,7660.04
5006557,302377,507,2026-04-04,2026-04-08,Cancelled,15723.22
5006558,300383,501,2026-01-01,2026-01-07,Delivered,30454.62
5006559,302557,513,2025-05-11,2025-05-18,Pending,2717.01
5006560,302440,533,2022-02-01,2022-02-01,Pending,7884.84
5006561,302843,509,2026-03-13,2026-03-17,Delivered,24348.02
5006562,300572,530,2024-10-06,2024-10-15,Cancelled,71105.51
5006563,302469,510,2025-08-05,2025-08-17,Shipped,
5006564,301902,535,2025-06-22,2025-06-30,Shipped,2226.93
5006565,302188,521,2025-08-10,2025-08-14,Pending,25586.74
5006566,300850,524,2026-06-09,2026-06-13,Delivered,71781.13
5006567,302955,523,2023-03-18,2023-03-25,Returned,78184.12
5006568,300757,516,2023-04-20,2023-04-21,Shipped,55745.18
5006569,302831,533,2022-07-08,2022-07-16,Delivered,106210.61
5006570,300472,527,2026-01-18,2026-01-22,Delivered,
5006571,300926,526,2024-08-28,2024-09-06,Shipped,7016.85
5006572,301069,531,2025-03-22,2025-04-03,Delivered,93772.51
5006573,301915,531,2020-11-13,2020-11-22,Delivered,111580.28
5006574,300780,524,2024-04-15,2024-04-25,Pending,2028.15
5006575,300326,537,2025-02-14,2025-02-21,Pending,9333.83
5006576,302889,527,2025-03-23,2025-03-24,Pending,888.88
5006577,300881,531,2025-05-09,2025-05-10,Pending,211202.62
5006578,302593,505,2025-09-24,2025-09-25,Cancelled,206085.45
5006579,300598,538,2024-06-25,,Cancelled,101389.56
5006580,301722,532,2024-07-27,2024-07-29,Delivered,7221.68
5006581,302211,526,2026-01-09,,Pending,0.0
5006582,302796,505,2024-08-01,2024-08-05,Pending,16950.02
5006583,302534,534,2025-08-12,2025-08-16,Cancelled,53321.45
5006584,302593,529,2023-06-27,2023-07-01,Pending,41574.64
5006585,302953,508,2023-05-03,2023-05-15,Pending,6739.8
5006586,301532,534,2025-05-12,2025-05-20,Returned,115034.08
5006587,302005,533,2023-12-17,2023-12-23,Pending,41943.71
5006588,300462,514,2026-01-18,2026-01-22,Shipped,17897.85
5006589,301205,510,2023-11-09,2023-11-12,Delivered,98300.5
5006590,302802,524,2026-05-08,2026-05-08,Pending,238785.8
