date_key,date,year,quarter,month,month_name,month_year,week,day,day_name,day_of_week,is_weekend
20250606,06-06-2025,2025,Q2,6,June,2025-06,23,6,Friday,5,FALSE
20250607,07-06-2025,2025,Q2,6,June,2025-06,23,7,Saturday,6,TRUE
20250608,08-06-2025,2025,Q2,6,June,2025-06,23,8,Sunday,7,TRUE
20250609,09-06-2025,2025,Q2,6,June,2025-06,24,9,Monday,1,FALSE
20250610,10-06-2025,2025,Q2,6,June,2025-06,24,10,Tuesday,2,FALSE
20250611,11-06-2025,2025,Q2,6,June,2025-06,24,11,Wednesday,3,FALSE
20250612,12-06-2025,2025,Q2,6,June,2025-06,24,12,Thursday,4,FALSE
20250613,13-06-2025,2025,Q2,6,June,2025-06,24,13,Friday,5,FALSE
20250614,14-06-2025,2025,Q2,6,June,2025-06,24,14,Saturday,6,TRUE
20250615,15-06-2025,2025,Q2,6,June,2025-06,24,15,Sunday,7,TRUE
20250616,16-06-2025,2025,Q2,6,June,2025-06,25,16,Monday,1,FALSE
20250617,17-06-2025,2025,Q2,6,June,2025-06,25,17,Tuesday,2,FALSE
20250618,18-06-2025,2025,Q2,6,June,2025-06,25,18,Wednesday,3,FALSE
20250619,19-06-2025,2025,Q2,6,June,2025-06,25,19,Thursday,4,FALSE
20250620,20-06-2025,2025,Q2,6,June,2025-06,25,20,Friday,5,FALSE
20250621,21-06-2025,2025,Q2,6,June,2025-06,25,21,Saturday,6,TRUE
20250622,22-06-2025,2025,Q2,6,June,2025-06,25,22,Sunday,7,TRUE
20250623,23-06-2025,2025,Q2,6,June,2025-06,26,23,Monday,1,FALSE
20250624,24-06-2025,2025,Q2,6,June,2025-06,26,24,Tuesday,2,FALSE
20250625,25-06-2025,2025,Q2,6,June,2025-06,26,25,Wednesday,3,FALSE
20250626,26-06-2025,2025,Q2,6,June,2025-06,26,26,Thursday,4,FALSE
20250627,27-06-2025,2025,Q2,6,June,2025-06,26,27,Friday,5,FALSE
20250628,28-06-2025,2025,Q2,6,June,2025-06,26,28,Saturday,6,TRUE
20250629,29-06-2025,2025,Q2,6,June,2025-06,26,29,Sunday,7,TRUE
20250630,30-06-2025,2025,Q2,6,June,2025-06,27,30,Monday,1,FALSE
20250701,01-07-2025,2025,Q3,7,July,2025-07,27,1,Tuesday,2,FALSE
20250702,02-07-2025,2025,Q3,7,July,2025-07,27,2,Wednesday,3,FALSE
20250703,03-07-2025,2025,Q3,7,July,2025-07,27,3,Thursday,4,FALSE
20250704,04-07-2025,2025,Q3,7,July,2025-07,27,4,Friday,5,FALSE
20250705,05-07-2025,2025,Q3,7,July,2025-07,27,5,Saturday,6,TRUE
20250706,06-07-2025,2025,Q3,7,July,2025-07,27,6,Sunday,7,TRUE
20250707,07-07-2025,2025,Q3,7,July,2025-07,28,7,Monday,1,FALSE
20250708,08-07-2025,2025,Q3,7,July,2025-07,28,8,Tuesday,2,FALSE
20250709,09-07-2025,2025,Q3,7,July,2025-07,28,9,Wednesday,3,FALSE
20250710,10-07-2025,2025,Q3,7,July,2025-07,28,10,Thursday,4,FALSE
20250711,11-07-2025,2025,Q3,7,July,2025-07,28,11,Friday,5,FALSE
20250712,12-07-2025,2025,Q3,7,July,2025-07,28,12,Saturday,6,TRUE
20250713,13-07-2025,2025,Q3,7,July,2025-07,28,13,Sunday,7,TRUE
20250714,14-07-2025,2025,Q3,7,July,2025-07,29,14,Monday,1,FALSE
20250715,15-07-2025,2025,Q3,7,July,2025-07,29,15,Tuesday,2,FALSE
20250716,16-07-2025,2025,Q3,7,July,2025-07,29,16,Wednesday,3,FALSE
20250717,17-07-2025,2025,Q3,7,July,2025-07,29,17,Thursday,4,FALSE
20250718,18-07-2025,2025,Q3,7,July,2025-07,29,18,Friday,5,FALSE
20250719,19-07-2025,2025,Q3,7,July,2025-07,29,19,Saturday,6,TRUE
20250720,20-07-2025,2025,Q3,7,July,2025-07,29,20,Sunday,7,TRUE
20250721,21-07-2025,2025,Q3,7,July,2025-07,30,21,Monday,1,FALSE
20250722,22-07-2025,2025,Q3,7,July,2025-07,30,22,Tuesday,2,FALSE
20250723,23-07-2025,2025,Q3,7,July,2025-07,30,23,Wednesday,3,FALSE
20250724,24-07-2025,2025,Q3,7,July,2025-07,30,24,Thursday,4,FALSE
20250725,25-07-2025,2025,Q3,7,July,2025-07,30,25,Friday,5,FALSE
20250726,26-07-2025,2025,Q3,7,July,2025-07,30,26,Saturday,6,TRUE
20250727,27-07-2025,2025,Q3,7,July,2025-07,30,27,Sunday,7,TRUE
20250728,28-07-2025,2025,Q3,7,July,2025-07,31,28,Monday,1,FALSE
20250729,29-07-2025,2025,Q3,7,July,2025-07,31,29,Tuesday,2,FALSE
20250730,30-07-2025,2025,Q3,7,July,2025-07,31,30,Wednesday,3,FALSE
20250731,31-07-2025,2025,Q3,7,July,2025-07,31,31,Thursday,4,FALSE
20250801,01-08-2025,2025,Q3,8,August,2025-08,31,1,Friday,5,FALSE
20250802,02-08-2025,2025,Q3,8,August,2025-08,31,2,Saturday,6,TRUE
20250803,03-08-2025,2025,Q3,8,August,2025-08,31,3,Sunday,7,TRUE
20250804,04-08-2025,2025,Q3,8,August,2025-08,32,4,Monday,1,FALSE
20250805,05-08-2025,2025,Q3,8,August,2025-08,32,5,Tuesday,2,FALSE
20250806,06-08-2025,2025,Q3,8,August,2025-08,32,6,Wednesday,3,FALSE
20250807,07-08-2025,2025,Q3,8,August,2025-08,32,7,Thursday,4,FALSE
20250808,08-08-2025,2025,Q3,8,August,2025-08,32,8,Friday,5,FALSE
20250809,09-08-2025,2025,Q3,8,August,2025-08,32,9,Saturday,6,TRUE
20250810,10-08-2025,2025,Q3,8,August,2025-08,32,10,Sunday,7,TRUE
20250811,11-08-2025,2025,Q3,8,August,2025-08,33,11,Monday,1,FALSE
20250812,12-08-2025,2025,Q3,8,August,2025-08,33,12,Tuesday,2,FALSE
20250813,13-08-2025,2025,Q3,8,August,2025-08,33,13,Wednesday,3,FALSE
20250814,14-08-2025,2025,Q3,8,August,2025-08,33,14,Thursday,4,FALSE
20250815,15-08-2025,2025,Q3,8,August,2025-08,33,15,Friday,5,FALSE
20250816,16-08-2025,2025,Q3,8,August,2025-08,33,16,Saturday,6,TRUE
20250817,17-08-2025,2025,Q3,8,August,2025-08,33,17,Sunday,7,TRUE
20250818,18-08-2025,2025,Q3,8,August,2025-08,34,18,Monday,1,FALSE
20250819,19-08-2025,2025,Q3,8,August,2025-08,34,19,Tuesday,2,FALSE
20250820,20-08-2025,2025,Q3,8,August,2025-08,34,20,Wednesday,3,FALSE
20250821,21-08-2025,2025,Q3,8,August,2025-08,34,21,Thursday,4,FALSE
20250822,22-08-2025,2025,Q3,8,August,2025-08,34,22,Friday,5,FALSE
20250823,23-08-2025,2025,Q3,8,August,2025-08,34,23,Saturday,6,TRUE
20250824,24-08-2025,2025,Q3,8,August,2025-08,34,24,Sunday,7,TRUE
20250825,25-08-2025,2025,Q3,8,August,2025-08,35,25,Monday,1,FALSE
20250826,26-08-2025,2025,Q3,8,August,2025-08,35,26,Tuesday,2,FALSE
20250827,27-08-2025,2025,Q3,8,August,2025-08,35,27,Wednesday,3,FALSE
20250828,28-08-2025,2025,Q3,8,August,2025-08,35,28,Thursday,4,FALSE
20250829,29-08-2025,2025,Q3,8,August,2025-08,35,29,Friday,5,FALSE
20250830,30-08-2025,2025,Q3,8,August,2025-08,35,30,Saturday,6,TRUE
20250831,31-08-2025,2025,Q3,8,August,2025-08,35,31,Sunday,7,TRUE
20250901,01-09-2025,2025,Q3,9,September,2025-09,36,1,Monday,1,FALSE
20250902,02-09-2025,2025,Q3,9,September,2025-09,36,2,Tuesday,2,FALSE
20250903,03-09-2025,2025,Q3,9,September,2025-09,36,3,Wednesday,3,FALSE
20250904,04-09-2025,2025,Q3,9,September,2025-09,36,4,Thursday,4,FALSE
20250905,05-09-2025,2025,Q3,9,September,2025-09,36,5,Friday,5,FALSE
20250906,06-09-2025,2025,Q3,9,September,2025-09,36,6,Saturday,6,TRUE
20250907,07-09-2025,2025,Q3,9,September,2025-09,36,7,Sunday,7,TRUE
20250908,08-09-2025,2025,Q3,9,September,2025-09,37,8,Monday,1,FALSE
20250909,09-09-2025,2025,Q3,9,September,2025-09,37,9,Tuesday,2,FALSE
20250910,10-09-2025,2025,Q3,9,September,2025-09,37,10,Wednesday,3,FALSE
20250911,11-09-2025,2025,Q3,9,September,2025-09,37,11,Thursday,4,FALSE
20250912,12-09-2025,2025,Q3,9,September,2025-09,37,12,Friday,5,FALSE
20250913,13-09-2025,2025,Q3,9,September,2025-09,37,13,Saturday,6,TRUE
20250914,14-09-2025,2025,Q3,9,September,2025-09,37,14,Sunday,7,TRUE
20250915,15-09-2025,2025,Q3,9,September,2025-09,38,15,Monday,1,FALSE
20250916,16-09-2025,2025,Q3,9,September,2025-09,38,16,Tuesday,2,FALSE
20250917,17-09-2025,2025,Q3,9,September,2025-09,38,17,Wednesday,3,FALSE
20250918,18-09-2025,2025,Q3,9,September,2025-09,38,18,Thursday,4,FALSE
20250919,19-09-2025,2025,Q3,9,September,2025-09,38,19,Friday,5,FALSE
20250920,20-09-2025,2025,Q3,9,September,2025-09,38,20,Saturday,6,TRUE
20250921,21-09-2025,2025,Q3,9,September,2025-09,38,21,Sunday,7,TRUE
20250922,22-09-2025,2025,Q3,9,September,2025-09,39,22,Monday,1,FALSE
20250923,23-09-2025,2025,Q3,9,September,2025-09,39,23,Tuesday,2,FALSE
20250924,24-09-2025,2025,Q3,9,September,2025-09,39,24,Wednesday,3,FALSE
20250925,25-09-2025,2025,Q3,9,September,2025-09,39,25,Thursday,4,FALSE
20250926,26-09-2025,2025,Q3,9,September,2025-09,39,26,Friday,5,FALSE
20250927,27-09-2025,2025,Q3,9,September,2025-09,39,27,Saturday,6,TRUE
20250928,28-09-2025,2025,Q3,9,September,2025-09,39,28,Sunday,7,TRUE
20250929,29-09-2025,2025,Q3,9,September,2025-09,40,29,Monday,1,FALSE
20250930,30-09-2025,2025,Q3,9,September,2025-09,40,30,Tuesday,2,FALSE
20251001,01-10-2025,2025,Q4,10,October,2025-10,40,1,Wednesday,3,FALSE
20251002,02-10-2025,2025,Q4,10,October,2025-10,40,2,Thursday,4,FALSE
20251003,03-10-2025,2025,Q4,10,October,2025-10,40,3,Friday,5,FALSE
20251004,04-10-2025,2025,Q4,10,October,2025-10,40,4,Saturday,6,TRUE
20251005,05-10-2025,2025,Q4,10,October,2025-10,40,5,Sunday,7,TRUE
20251006,06-10-2025,2025,Q4,10,October,2025-10,41,6,Monday,1,FALSE
20251007,07-10-2025,2025,Q4,10,October,2025-10,41,7,Tuesday,2,FALSE
20251008,08-10-2025,2025,Q4,10,October,2025-10,41,8,Wednesday,3,FALSE
20251009,09-10-2025,2025,Q4,10,October,2025-10,41,9,Thursday,4,FALSE
20251010,10-10-2025,2025,Q4,10,October,2025-10,41,10,Friday,5,FALSE
20251011,11-10-2025,2025,Q4,10,October,2025-10,41,11,Saturday,6,TRUE
20251012,12-10-2025,2025,Q4,10,October,2025-10,41,12,Sunday,7,TRUE
20251013,13-10-2025,2025,Q4,10,October,2025-10,42,13,Monday,1,FALSE
20251014,14-10-2025,2025,Q4,10,October,2025-10,42,14,Tuesday,2,FALSE
20251015,15-10-2025,2025,Q4,10,October,2025-10,42,15,Wednesday,3,FALSE
20251016,16-10-2025,2025,Q4,10,October,2025-10,42,16,Thursday,4,FALSE
20251017,17-10-2025,2025,Q4,10,October,2025-10,42,17,Friday,5,FALSE
20251018,18-10-2025,2025,Q4,10,October,2025-10,42,18,Saturday,6,TRUE
20251019,19-10-2025,2025,Q4,10,October,2025-10,42,19,Sunday,7,TRUE
20251020,20-10-2025,2025,Q4,10,October,2025-10,43,20,Monday,1,FALSE
20251021,21-10-2025,2025,Q4,10,October,2025-10,43,21,Tuesday,2,FALSE
20251022,22-10-2025,2025,Q4,10,October,2025-10,43,22,Wednesday,3,FALSE
20251023,23-10-2025,2025,Q4,10,October,2025-10,43,23,Thursday,4,FALSE
20251024,24-10-2025,2025,Q4,10,October,2025-10,43,24,Friday,5,FALSE
20251025,25-10-2025,2025,Q4,10,October,2025-10,43,25,Saturday,6,TRUE
20251026,26-10-2025,2025,Q4,10,October,2025-10,43,26,Sunday,7,TRUE
20251027,27-10-2025,2025,Q4,10,October,2025-10,44,27,Monday,1,FALSE
20251028,28-10-2025,2025,Q4,10,October,2025-10,44,28,Tuesday,2,FALSE
20251029,29-10-2025,2025,Q4,10,October,2025-10,44,29,Wednesday,3,FALSE
20251030,30-10-2025,2025,Q4,10,October,2025-10,44,30,Thursday,4,FALSE
20251031,31-10-2025,2025,Q4,10,October,2025-10,44,31,Friday,5,FALSE
20251101,01-11-2025,2025,Q4,11,November,2025-11,44,1,Saturday,6,TRUE
20251102,02-11-2025,2025,Q4,11,November,2025-11,44,2,Sunday,7,TRUE
20251103,03-11-2025,2025,Q4,11,November,2025-11,45,3,Monday,1,FALSE
20251104,04-11-2025,2025,Q4,11,November,2025-11,45,4,Tuesday,2,FALSE
20251105,05-11-2025,2025,Q4,11,November,2025-11,45,5,Wednesday,3,FALSE
20251106,06-11-2025,2025,Q4,11,November,2025-11,45,6,Thursday,4,FALSE
20251107,07-11-2025,2025,Q4,11,November,2025-11,45,7,Friday,5,FALSE
20251108,08-11-2025,2025,Q4,11,November,2025-11,45,8,Saturday,6,TRUE
20251109,09-11-2025,2025,Q4,11,November,2025-11,45,9,Sunday,7,TRUE
20251110,10-11-2025,2025,Q4,11,November,2025-11,46,10,Monday,1,FALSE
20251111,11-11-2025,2025,Q4,11,November,2025-11,46,11,Tuesday,2,FALSE
20251112,12-11-2025,2025,Q4,11,November,2025-11,46,12,Wednesday,3,FALSE
20251113,13-11-2025,2025,Q4,11,November,2025-11,46,13,Thursday,4,FALSE
20251114,14-11-2025,2025,Q4,11,November,2025-11,46,14,Friday,5,FALSE
20251115,15-11-2025,2025,Q4,11,November,2025-11,46,15,Saturday,6,TRUE
20251116,16-11-2025,2025,Q4,11,November,2025-11,46,16,Sunday,7,TRUE
20251117,17-11-2025,2025,Q4,11,November,2025-11,47,17,Monday,1,FALSE
20251118,18-11-2025,2025,Q4,11,November,2025-11,47,18,Tuesday,2,FALSE
20251119,19-11-2025,2025,Q4,11,November,2025-11,47,19,Wednesday,3,FALSE
20251120,20-11-2025,2025,Q4,11,November,2025-11,47,20,Thursday,4,FALSE
20251121,21-11-2025,2025,Q4,11,November,2025-11,47,21,Friday,5,FALSE
20251122,22-11-2025,2025,Q4,11,November,2025-11,47,22,Saturday,6,TRUE
20251123,23-11-2025,2025,Q4,11,November,2025-11,47,23,Sunday,7,TRUE
20251124,24-11-2025,2025,Q4,11,November,2025-11,48,24,Monday,1,FALSE
20251125,25-11-2025,2025,Q4,11,November,2025-11,48,25,Tuesday,2,FALSE
20251126,26-11-2025,2025,Q4,11,November,2025-11,48,26,Wednesday,3,FALSE
20251127,27-11-2025,2025,Q4,11,November,2025-11,48,27,Thursday,4,FALSE
20251128,28-11-2025,2025,Q4,11,November,2025-11,48,28,Friday,5,FALSE
20251129,29-11-2025,2025,Q4,11,November,2025-11,48,29,Saturday,6,TRUE
20251130,30-11-2025,2025,Q4,11,November,2025-11,48,30,Sunday,7,TRUE
20251201,01-12-2025,2025,Q4,12,December,2025-12,49,1,Monday,1,FALSE
20251202,02-12-2025,2025,Q4,12,December,2025-12,49,2,Tuesday,2,FALSE
20251203,03-12-2025,2025,Q4,12,December,2025-12,49,3,Wednesday,3,FALSE
20251204,04-12-2025,2025,Q4,12,December,2025-12,49,4,Thursday,4,FALSE
20251205,05-12-2025,2025,Q4,12,December,2025-12,49,5,Friday,5,FALSE
20251206,06-12-2025,2025,Q4,12,December,2025-12,49,6,Saturday,6,TRUE
20251207,07-12-2025,2025,Q4,12,December,2025-12,49,7,Sunday,7,TRUE
20251208,08-12-2025,2025,Q4,12,December,2025-12,50,8,Monday,1,FALSE
20251209,09-12-2025,2025,Q4,12,December,2025-12,50,9,Tuesday,2,FALSE
20251210,10-12-2025,2025,Q4,12,December,2025-12,50,10,Wednesday,3,FALSE
20251211,11-12-2025,2025,Q4,12,December,2025-12,50,11,Thursday,4,FALSE
20251212,12-12-2025,2025,Q4,12,December,2025-12,50,12,Friday,5,FALSE
20251213,13-12-2025,2025,Q4,12,December,2025-12,50,13,Saturday,6,TRUE
20251214,14-12-2025,2025,Q4,12,December,2025-12,50,14,Sunday,7,TRUE
20251215,15-12-2025,2025,Q4,12,December,2025-12,51,15,Monday,1,FALSE
20251216,16-12-2025,2025,Q4,12,December,2025-12,51,16,Tuesday,2,FALSE
20251217,17-12-2025,2025,Q4,12,December,2025-12,51,17,Wednesday,3,FALSE
20251218,18-12-2025,2025,Q4,12,December,2025-12,51,18,Thursday,4,FALSE
20251219,19-12-2025,2025,Q4,12,December,2025-12,51,19,Friday,5,FALSE
20251220,20-12-2025,2025,Q4,12,December,2025-12,51,20,Saturday,6,TRUE
20251221,21-12-2025,2025,Q4,12,December,2025-12,51,21,Sunday,7,TRUE
20251222,22-12-2025,2025,Q4,12,December,2025-12,52,22,Monday,1,FALSE
20251223,23-12-2025,2025,Q4,12,December,2025-12,52,23,Tuesday,2,FALSE
20251224,24-12-2025,2025,Q4,12,December,2025-12,52,24,Wednesday,3,FALSE
20251225,25-12-2025,2025,Q4,12,December,2025-12,52,25,Thursday,4,FALSE
20251226,26-12-2025,2025,Q4,12,December,2025-12,52,26,Friday,5,FALSE
20251227,27-12-2025,2025,Q4,12,December,2025-12,52,27,Saturday,6,TRUE
20251228,28-12-2025,2025,Q4,12,December,2025-12,52,28,Sunday,7,TRUE
20251229,29-12-2025,2025,Q4,12,December,2025-12,1,29,Monday,1,FALSE
20251230,30-12-2025,2025,Q4,12,December,2025-12,1,30,Tuesday,2,FALSE
20251231,31-12-2025,2025,Q4,12,December,2025-12,1,31,Wednesday,3,FALSE
20260101,01-01-2026,2026,Q1,1,January,2026-01,1,1,Thursday,4,FALSE
20260102,02-01-2026,2026,Q1,1,January,2026-01,1,2,Friday,5,FALSE
20260103,03-01-2026,2026,Q1,1,January,2026-01,1,3,Saturday,6,TRUE
20260104,04-01-2026,2026,Q1,1,January,2026-01,1,4,Sunday,7,TRUE
20260105,05-01-2026,2026,Q1,1,January,2026-01,2,5,Monday,1,FALSE
20260106,06-01-2026,2026,Q1,1,January,2026-01,2,6,Tuesday,2,FALSE
20260107,07-01-2026,2026,Q1,1,January,2026-01,2,7,Wednesday,3,FALSE
20260108,08-01-2026,2026,Q1,1,January,2026-01,2,8,Thursday,4,FALSE
20260109,09-01-2026,2026,Q1,1,January,2026-01,2,9,Friday,5,FALSE
20260110,10-01-2026,2026,Q1,1,January,2026-01,2,10,Saturday,6,TRUE
20260111,11-01-2026,2026,Q1,1,January,2026-01,2,11,Sunday,7,TRUE
20260112,12-01-2026,2026,Q1,1,January,2026-01,3,12,Monday,1,FALSE
20260113,13-01-2026,2026,Q1,1,January,2026-01,3,13,Tuesday,2,FALSE
20260114,14-01-2026,2026,Q1,1,January,2026-01,3,14,Wednesday,3,FALSE
20260115,15-01-2026,2026,Q1,1,January,2026-01,3,15,Thursday,4,FALSE
20260116,16-01-2026,2026,Q1,1,January,2026-01,3,16,Friday,5,FALSE
20260117,17-01-2026,2026,Q1,1,January,2026-01,3,17,Saturday,6,TRUE
20260118,18-01-2026,2026,Q1,1,January,2026-01,3,18,Sunday,7,TRUE
20260119,19-01-2026,2026,Q1,1,January,2026-01,4,19,Monday,1,FALSE
20260120,20-01-2026,2026,Q1,1,January,2026-01,4,20,Tuesday,2,FALSE
20260121,21-01-2026,2026,Q1,1,January,2026-01,4,21,Wednesday,3,FALSE
20260122,22-01-2026,2026,Q1,1,January,2026-01,4,22,Thursday,4,FALSE
20260123,23-01-2026,2026,Q1,1,January,2026-01,4,23,Friday,5,FALSE
20260124,24-01-2026,2026,Q1,1,January,2026-01,4,24,Saturday,6,TRUE
20260125,25-01-2026,2026,Q1,1,January,2026-01,4,25,Sunday,7,TRUE
20260126,26-01-2026,2026,Q1,1,January,2026-01,5,26,Monday,1,FALSE
20260127,27-01-2026,2026,Q1,1,January,2026-01,5,27,Tuesday,2,FALSE
20260128,28-01-2026,2026,Q1,1,January,2026-01,5,28,Wednesday,3,FALSE
20260129,29-01-2026,2026,Q1,1,January,2026-01,5,29,Thursday,4,FALSE
20260130,30-01-2026,2026,Q1,1,January,2026-01,5,30,Friday,5,FALSE
20260131,31-01-2026,2026,Q1,1,January,2026-01,5,31,Saturday,6,TRUE
20260201,01-02-2026,2026,Q1,2,February,2026-02,5,1,Sunday,7,TRUE
20260202,02-02-2026,2026,Q1,2,February,2026-02,6,2,Monday,1,FALSE
20260203,03-02-2026,2026,Q1,2,February,2026-02,6,3,Tuesday,2,FALSE
20260204,04-02-2026,2026,Q1,2,February,2026-02,6,4,Wednesday,3,FALSE
20260205,05-02-2026,2026,Q1,2,February,2026-02,6,5,Thursday,4,FALSE
20260206,06-02-2026,2026,Q1,2,February,2026-02,6,6,Friday,5,FALSE
20260207,07-02-2026,2026,Q1,2,February,2026-02,6,7,Saturday,6,TRUE
20260208,08-02-2026,2026,Q1,2,February,2026-02,6,8,Sunday,7,TRUE
20260209,09-02-2026,2026,Q1,2,February,2026-02,7,9,Monday,1,FALSE
20260210,10-02-2026,2026,Q1,2,February,2026-02,7,10,Tuesday,2,FALSE
20260211,11-02-2026,2026,Q1,2,February,2026-02,7,11,Wednesday,3,FALSE
20260212,12-02-2026,2026,Q1,2,February,2026-02,7,12,Thursday,4,FALSE
20260213,13-02-2026,2026,Q1,2,February,2026-02,7,13,Friday,5,FALSE
20260214,14-02-2026,2026,Q1,2,February,2026-02,7,14,Saturday,6,TRUE
20260215,15-02-2026,2026,Q1,2,February,2026-02,7,15,Sunday,7,TRUE
20260216,16-02-2026,2026,Q1,2,February,2026-02,8,16,Monday,1,FALSE
20260217,17-02-2026,2026,Q1,2,February,2026-02,8,17,Tuesday,2,FALSE
20260218,18-02-2026,2026,Q1,2,February,2026-02,8,18,Wednesday,3,FALSE
20260219,19-02-2026,2026,Q1,2,February,2026-02,8,19,Thursday,4,FALSE
20260220,20-02-2026,2026,Q1,2,February,2026-02,8,20,Friday,5,FALSE
20260221,21-02-2026,2026,Q1,2,February,2026-02,8,21,Saturday,6,TRUE
20260222,22-02-2026,2026,Q1,2,February,2026-02,8,22,Sunday,7,TRUE
20260223,23-02-2026,2026,Q1,2,February,2026-02,9,23,Monday,1,FALSE
20260224,24-02-2026,2026,Q1,2,February,2026-02,9,24,Tuesday,2,FALSE
20260225,25-02-2026,2026,Q1,2,February,2026-02,9,25,Wednesday,3,FALSE
20260226,26-02-2026,2026,Q1,2,February,2026-02,9,26,Thursday,4,FALSE
20260227,27-02-2026,2026,Q1,2,February,2026-02,9,27,Friday,5,FALSE
20260228,28-02-2026,2026,Q1,2,February,2026-02,9,28,Saturday,6,TRUE
20260301,01-03-2026,2026,Q1,3,March,2026-03,9,1,Sunday,7,TRUE
20260302,02-03-2026,2026,Q1,3,March,2026-03,10,2,Monday,1,FALSE
20260303,03-03-2026,2026,Q1,3,March,2026-03,10,3,Tuesday,2,FALSE
20260304,04-03-2026,2026,Q1,3,March,2026-03,10,4,Wednesday,3,FALSE
20260305,05-03-2026,2026,Q1,3,March,2026-03,10,5,Thursday,4,FALSE
20260306,06-03-2026,2026,Q1,3,March,2026-03,10,6,Friday,5,FALSE
20260307,07-03-2026,2026,Q1,3,March,2026-03,10,7,Saturday,6,TRUE
20260308,08-03-2026,2026,Q1,3,March,2026-03,10,8,Sunday,7,TRUE
20260309,09-03-2026,2026,Q1,3,March,2026-03,11,9,Monday,1,FALSE
20260310,10-03-2026,2026,Q1,3,March,2026-03,11,10,Tuesday,2,FALSE
20260311,11-03-2026,2026,Q1,3,March,2026-03,11,11,Wednesday,3,FALSE
20260312,12-03-2026,2026,Q1,3,March,2026-03,11,12,Thursday,4,FALSE
20260313,13-03-2026,2026,Q1,3,March,2026-03,11,13,Friday,5,FALSE
20260314,14-03-2026,2026,Q1,3,March,2026-03,11,14,Saturday,6,TRUE
20260315,15-03-2026,2026,Q1,3,March,2026-03,11,15,Sunday,7,TRUE
20260316,16-03-2026,2026,Q1,3,March,2026-03,12,16,Monday,1,FALSE
20260317,17-03-2026,2026,Q1,3,March,2026-03,12,17,Tuesday,2,FALSE
20260318,18-03-2026,2026,Q1,3,March,2026-03,12,18,Wednesday,3,FALSE
20260319,19-03-2026,2026,Q1,3,March,2026-03,12,19,Thursday,4,FALSE
20260320,20-03-2026,2026,Q1,3,March,2026-03,12,20,Friday,5,FALSE
20260321,21-03-2026,2026,Q1,3,March,2026-03,12,21,Saturday,6,TRUE
20260322,22-03-2026,2026,Q1,3,March,2026-03,12,22,Sunday,7,TRUE
20260323,23-03-2026,2026,Q1,3,March,2026-03,13,23,Monday,1,FALSE
20260324,24-03-2026,2026,Q1,3,March,2026-03,13,24,Tuesday,2,FALSE
20260325,25-03-2026,2026,Q1,3,March,2026-03,13,25,Wednesday,3,FALSE
20260326,26-03-2026,2026,Q1,3,March,2026-03,13,26,Thursday,4,FALSE
20260327,27-03-2026,2026,Q1,3,March,2026-03,13,27,Friday,5,FALSE
20260328,28-03-2026,2026,Q1,3,March,2026-03,13,28,Saturday,6,TRUE
20260329,29-03-2026,2026,Q1,3,March,2026-03,13,29,Sunday,7,TRUE
20260330,30-03-2026,2026,Q1,3,March,2026-03,14,30,Monday,1,FALSE
20260331,31-03-2026,2026,Q1,3,March,2026-03,14,31,Tuesday,2,FALSE
20260401,01-04-2026,2026,Q2,4,April,2026-04,14,1,Wednesday,3,FALSE
20260402,02-04-2026,2026,Q2,4,April,2026-04,14,2,Thursday,4,FALSE
20260403,03-04-2026,2026,Q2,4,April,2026-04,14,3,Friday,5,FALSE
20260404,04-04-2026,2026,Q2,4,April,2026-04,14,4,Saturday,6,TRUE
20260405,05-04-2026,2026,Q2,4,April,2026-04,14,5,Sunday,7,TRUE
20260406,06-04-2026,2026,Q2,4,April,2026-04,15,6,Monday,1,FALSE
20260407,07-04-2026,2026,Q2,4,April,2026-04,15,7,Tuesday,2,FALSE
20260408,08-04-2026,2026,Q2,4,April,2026-04,15,8,Wednesday,3,FALSE
20260409,09-04-2026,2026,Q2,4,April,2026-04,15,9,Thursday,4,FALSE
20260410,10-04-2026,2026,Q2,4,April,2026-04,15,10,Friday,5,FALSE
20260411,11-04-2026,2026,Q2,4,April,2026-04,15,11,Saturday,6,TRUE
20260412,12-04-2026,2026,Q2,4,April,2026-04,15,12,Sunday,7,TRUE
20260413,13-04-2026,2026,Q2,4,April,2026-04,16,13,Monday,1,FALSE
20260414,14-04-2026,2026,Q2,4,April,2026-04,16,14,Tuesday,2,FALSE
20260415,15-04-2026,2026,Q2,4,April,2026-04,16,15,Wednesday,3,FALSE
20260416,16-04-2026,2026,Q2,4,April,2026-04,16,16,Thursday,4,FALSE
20260417,17-04-2026,2026,Q2,4,April,2026-04,16,17,Friday,5,FALSE
20260418,18-04-2026,2026,Q2,4,April,2026-04,16,18,Saturday,6,TRUE
20260419,19-04-2026,2026,Q2,4,April,2026-04,16,19,Sunday,7,TRUE
20260420,20-04-2026,2026,Q2,4,April,2026-04,17,20,Monday,1,FALSE
20260421,21-04-2026,2026,Q2,4,April,2026-04,17,21,Tuesday,2,FALSE
20260422,22-04-2026,2026,Q2,4,April,2026-04,17,22,Wednesday,3,FALSE
20260423,23-04-2026,2026,Q2,4,April,2026-04,17,23,Thursday,4,FALSE
20260424,24-04-2026,2026,Q2,4,April,2026-04,17,24,Friday,5,FALSE
20260425,25-04-2026,2026,Q2,4,April,2026-04,17,25,Saturday,6,TRUE
