inventory_id,warehouse_id,product_id,warehouse_name,location,capacity_units,product_name,category,unit_price,is_active,stock_quantity,reorder_level,last_restock_date,stock_status,restock_date_status,business_key_status,inventory_key_status
701782,524,21031,Port Andrew Distribution Center,India,510884,Universal motivating alliance,Sporting Goods,751.21,N,15072,91,06-06-2026,Above Reorder Level,Valid,Unique,Valid
701783,524,20564,Port Andrew Distribution Center,India,510884,Right-sized full-range adapter,Toys,1645.1,Y,4020,289,11-08-2026,Above Reorder Level,Valid,Unique,Valid
701784,524,20464,Port Andrew Distribution Center,India,510884,Pre-emptive transitional knowledgebase,Sporting Goods,202.98,N,6586,71,30-12-2025,Above Reorder Level,Valid,Unique,Valid
701785,524,21320,Port Andrew Distribution Center,India,510884,Robust bottom-line analyzer,Electronics,1796.29,Y,6995,497,28-06-2026,Above Reorder Level,Valid,Unique,Valid
701786,524,20477,Port Andrew Distribution Center,India,510884,Reverse-engineered intangible application,Sporting Goods,1734.37,N,14647,325,22-05-2026,Above Reorder Level,Valid,Unique,Valid
701787,524,20231,Port Andrew Distribution Center,India,510884,Persistent intermediate budgetary management,Pharmaceuticals,1693.87,Y,6576,410,30-01-2026,Above Reorder Level,Valid,Unique,Valid
701788,524,21073,Port Andrew Distribution Center,India,510884,Synchronized tangible alliance,Industrial Equipment,1159.83,N,6182,140,07-05-2026,Above Reorder Level,Valid,Unique,Valid
701789,524,20246,Port Andrew Distribution Center,India,510884,Synergized systemic capability,Electronics,2348.06,Y,448,,10-01-2026,Cannot Determine,Valid,Unique,Valid
701790,524,21239,Port Andrew Distribution Center,India,510884,Stand-alone multimedia alliance,Office Supplies,2116.82,Y,,281,10-06-2026,Cannot Determine,Valid,Unique,Valid
701791,524,21033,Port Andrew Distribution Center,India,510884,Cross-group exuding service-desk,Sporting Goods,502.48,N,1057,260,14-02-2026,Above Reorder Level,Valid,Unique,Valid
701792,524,20898,Port Andrew Distribution Center,India,510884,Multi-tiered demand-driven project,Apparel,902.51,Y,8686,78,20-11-2025,Above Reorder Level,Valid,Unique,Valid
701793,524,21324,Port Andrew Distribution Center,India,510884,Secured global framework,Office Supplies,525.03,Y,4663,84,17-07-2026,Above Reorder Level,Valid,Unique,Valid
701794,524,21064,Port Andrew Distribution Center,India,510884,Visionary high-level website,Pharmaceuticals,1783.41,N,7406,73,01-12-2025,Above Reorder Level,Valid,Unique,Valid
701795,524,20611,Port Andrew Distribution Center,India,510884,Organized foreground ability,Furniture,2301.19,N,276,183,24-06-2026,Above Reorder Level,Valid,Unique,Valid
701796,524,20371,Port Andrew Distribution Center,India,510884,Mandatory zero tolerance help-desk,Industrial Equipment,1256.81,N,576,105,19-06-2026,Above Reorder Level,Valid,Unique,Valid
701797,524,21172,Port Andrew Distribution Center,India,510884,Profound real-time complexity,Automotive Parts,547.2,N,8184,482,07-01-2026,Above Reorder Level,Valid,Unique,Valid
701798,524,21467,Port Andrew Distribution Center,India,510884,Distributed well-modulated contingency,Sporting Goods,588.58,N,486,251,02-08-2026,Above Reorder Level,Valid,Unique,Valid
701799,524,20360,Port Andrew Distribution Center,India,510884,Exclusive cohesive portal,Toys,579.46,Y,480,402,26-10-2025,Above Reorder Level,Valid,Unique,Valid
701800,524,21124,Port Andrew Distribution Center,India,510884,Re-engineered object-oriented matrices,Office Supplies,1888.29,Y,79,,27-09-2025,Cannot Determine,Valid,Unique,Valid
701801,525,21024,North Donald Distribution Center,Brazil,523618,Pre-emptive impactful support,Industrial Equipment,1890.13,N,12641,112,01-11-2025,Above Reorder Level,Valid,Unique,Valid
701802,525,20263,North Donald Distribution Center,Brazil,523618,Ameliorated demand-driven complexity,Office Supplies,1496.53,Y,5393,422,30-12-2025,Above Reorder Level,Valid,Unique,Valid
701803,525,20842,North Donald Distribution Center,Brazil,523618,Enhanced explicit capability,Apparel,679.09,N,1757,435,26-06-2026,Above Reorder Level,Valid,Unique,Valid
701804,525,21331,North Donald Distribution Center,Brazil,523618,Organized responsive structure,Apparel,1534.32,Y,1418,164,20-03-2026,Above Reorder Level,Valid,Unique,Valid
701805,525,20711,North Donald Distribution Center,Brazil,523618,Upgradable attitude-oriented toolset,Groceries,466.44,N,1735,166,15-12-2025,Above Reorder Level,Valid,Unique,Valid
701806,525,20173,North Donald Distribution Center,Brazil,523618,Operative holistic contingency,Electronics,419.22,N,6008,446,14-02-2026,Above Reorder Level,Valid,Unique,Valid
701807,525,20516,North Donald Distribution Center,Brazil,523618,Customizable bandwidth-monitored moratorium,Pharmaceuticals,894.77,N,4366,60,04-04-2026,Above Reorder Level,Valid,Unique,Valid
701808,525,20357,North Donald Distribution Center,Brazil,523618,Expanded executive solution,Groceries,1208.6,Y,826,336,22-04-2026,Above Reorder Level,Valid,Unique,Valid
701809,525,20610,North Donald Distribution Center,Brazil,523618,Grass-roots intangible monitoring,Industrial Equipment,2056.78,Y,771,187,30-09-2025,Above Reorder Level,Valid,Unique,Valid
701810,525,20305,North Donald Distribution Center,Brazil,523618,Configurable value-added portal,Office Supplies,2423.92,N,418,,26-02-2026,Cannot Determine,Valid,Unique,Valid
701811,525,20504,North Donald Distribution Center,Brazil,523618,Versatile methodical middleware,Apparel,2395.72,Y,4353,477,27-12-2025,Above Reorder Level,Valid,Unique,Valid
701812,525,20532,North Donald Distribution Center,Brazil,523618,Persistent neutral installation,Pharmaceuticals,1336.98,N,5828,472,01-11-2025,Above Reorder Level,Valid,Unique,Valid
701813,525,21269,North Donald Distribution Center,Brazil,523618,Vision-oriented impactful middleware,Sporting Goods,2044.75,Y,1242,390,27-10-2025,Above Reorder Level,Valid,Unique,Valid
701814,525,21004,North Donald Distribution Center,Brazil,523618,Pre-emptive methodical system engine,Sporting Goods,2405.68,Y,85,302,22-02-2026,Below Reorder Level,Valid,Unique,Valid
701815,525,20807,North Donald Distribution Center,Brazil,523618,Persistent object-oriented analyzer,Apparel,1665.5,N,346,308,02-06-2026,Above Reorder Level,Valid,Unique,Valid
701816,525,21360,North Donald Distribution Center,Brazil,523618,Self-enabling real-time hub,Sporting Goods,1227.18,N,13861,378,29-07-2026,Above Reorder Level,Valid,Unique,Valid
701817,525,21130,North Donald Distribution Center,Brazil,523618,Inverse asymmetric structure,Toys,,Y,1412,95,15-04-2026,Above Reorder Level,Valid,Unique,Valid
701818,525,20106,North Donald Distribution Center,Brazil,523618,Stand-alone 5thgeneration customer loyalty,Apparel,931.85,Y,5912,455,24-03-2026,Above Reorder Level,Valid,Unique,Valid
701819,525,20374,North Donald Distribution Center,Brazil,523618,Team-oriented multimedia portal,Furniture,2167.2,N,3951,479,05-06-2026,Above Reorder Level,Valid,Unique,Valid
701820,525,20057,North Donald Distribution Center,Brazil,523618,Persevering stable interface,Industrial Equipment,1277.99,Y,1940,175,29-08-2026,Above Reorder Level,Valid,Unique,Valid
701821,525,20120,North Donald Distribution Center,Brazil,523618,Vision-oriented multi-tasking extranet,Industrial Equipment,56.74,N,928,246,28-12-2025,Above Reorder Level,Valid,Unique,Valid
701822,525,21252,North Donald Distribution Center,Brazil,523618,Phased hybrid hub,Groceries,1526.09,N,522,350,29-10-2025,Above Reorder Level,Valid,Unique,Valid
701823,525,20090,North Donald Distribution Center,Brazil,523618,Public-key reciprocal throughput,Electronics,449.04,N,3849,153,14-06-2026,Above Reorder Level,Valid,Unique,Valid
701824,525,20202,North Donald Distribution Center,Brazil,523618,Triple-buffered interactive support,Office Supplies,1646.82,N,6008,393,23-01-2026,Above Reorder Level,Valid,Unique,Valid
701825,525,20338,North Donald Distribution Center,Brazil,523618,Up-sized reciprocal service-desk,Pharmaceuticals,1376.1,N,4163,178,02-12-2025,Above Reorder Level,Valid,Unique,Valid
701826,525,21285,North Donald Distribution Center,Brazil,523618,Exclusive methodical strategy,Groceries,1855.43,N,3047,248,16-07-2026,Above Reorder Level,Valid,Unique,Valid
701827,525,20195,North Donald Distribution Center,Brazil,523618,Fundamental disintermediate process improvement,Apparel,1118.78,Y,173,500,13-08-2026,Below Reorder Level,Valid,Unique,Valid
701828,525,20356,North Donald Distribution Center,Brazil,523618,Phased cohesive process improvement,Sporting Goods,,N,13940,479,25-03-2026,Above Reorder Level,Valid,Unique,Valid
701829,525,20435,North Donald Distribution Center,Brazil,523618,Centralized holistic firmware,Furniture,1246.4,Y,6463,384,19-09-2025,Above Reorder Level,Valid,Unique,Valid
701830,525,20776,North Donald Distribution Center,Brazil,523618,Managed non-volatile product,Furniture,2078.39,Y,1397,295,22-09-2025,Above Reorder Level,Valid,Unique,Valid
701831,525,20420,North Donald Distribution Center,Brazil,523618,Streamlined leadingedge standardization,Office Supplies,1981.49,Y,15767,454,21-11-2025,Above Reorder Level,Valid,Unique,Valid
701832,525,20881,North Donald Distribution Center,Brazil,523618,Inverse responsive standardization,Automotive Parts,2131.48,N,3714,216,08-03-2026,Above Reorder Level,Valid,Unique,Valid
701833,525,21235,North Donald Distribution Center,Brazil,523618,Innovative mission-critical frame,Sporting Goods,2163.79,N,3521,401,07-12-2025,Above Reorder Level,Valid,Unique,Valid
701834,525,20917,North Donald Distribution Center,Brazil,523618,Reactive demand-driven encoding,Apparel,272.79,Y,5559,54,07-02-2026,Above Reorder Level,Valid,Unique,Valid
701835,525,20937,North Donald Distribution Center,Brazil,523618,Realigned real-time matrices,Pharmaceuticals,157.88,Y,6734,254,21-09-2025,Above Reorder Level,Valid,Unique,Valid
701836,525,20074,North Donald Distribution Center,Brazil,523618,Cross-group transitional paradigm,Industrial Equipment,,Y,4308,232,04-12-2025,Above Reorder Level,Valid,Unique,Valid
701837,525,20016,North Donald Distribution Center,Brazil,523618,Enhanced homogeneous portal,Furniture,1413.38,Y,553,490,02-10-2025,Above Reorder Level,Valid,Unique,Valid
701838,525,20294,North Donald Distribution Center,Brazil,523618,Function-based optimal artificial intelligence,Apparel,2097.75,N,1665,231,27-03-2026,Above Reorder Level,Valid,Unique,Valid
701839,525,20726,North Donald Distribution Center,Brazil,523618,Multi-tiered object-oriented complexity,Office Supplies,1272.52,N,10613,31,30-09-2025,Above Reorder Level,Valid,Unique,Valid
701840,525,20388,North Donald Distribution Center,Brazil,523618,Decentralized dedicated intranet,Electronics,463.73,N,1026,111,17-10-2025,Above Reorder Level,Valid,Unique,Valid
701841,525,21282,North Donald Distribution Center,Brazil,523618,Fully-configurable even-keeled throughput,Automotive Parts,2378.37,Y,1877,396,22-10-2025,Above Reorder Level,Valid,Unique,Valid
701842,525,20157,North Donald Distribution Center,Brazil,523618,Inverse logistical solution,Toys,1060.67,N,2281,86,25-03-2026,Above Reorder Level,Valid,Unique,Valid
701843,525,20402,North Donald Distribution Center,Brazil,523618,Organic client-server throughput,Automotive Parts,2424.09,Y,2334,372,26-12-2025,Above Reorder Level,Valid,Unique,Valid
701844,525,20690,North Donald Distribution Center,Brazil,523618,Reactive dynamic conglomeration,Groceries,2285.22,Y,3827,377,22-07-2026,Above Reorder Level,Valid,Unique,Valid
701845,525,20654,North Donald Distribution Center,Brazil,523618,Balanced analyzing capacity,Groceries,1526.78,N,11556,466,20-11-2025,Above Reorder Level,Valid,Unique,Valid
701846,525,21409,North Donald Distribution Center,Brazil,523618,Operative client-server ability,Electronics,2239.76,Y,1110,295,12-05-2026,Above Reorder Level,Valid,Unique,Valid
701847,525,21143,North Donald Distribution Center,Brazil,523618,Streamlined cohesive array,Furniture,1754.26,N,522,87,02-01-2026,Above Reorder Level,Valid,Unique,Valid
701848,525,21054,North Donald Distribution Center,Brazil,523618,Focused directional firmware,Pharmaceuticals,1368.62,Y,887,50,16-05-2026,Above Reorder Level,Valid,Unique,Valid
701849,525,20462,North Donald Distribution Center,Brazil,523618,Upgradable intangible complexity,Electronics,1351.24,Y,8789,171,12-11-2025,Above Reorder Level,Valid,Unique,Valid
701850,525,21426,North Donald Distribution Center,Brazil,523618,Proactive stable hub,Office Supplies,2074.79,N,4185,409,10-08-2026,Above Reorder Level,Valid,Unique,Valid
701851,525,20445,North Donald Distribution Center,Brazil,523618,Horizontal static toolset,Groceries,1489.67,N,1358,404,15-07-2026,Above Reorder Level,Valid,Unique,Valid
701852,525,20446,North Donald Distribution Center,Brazil,523618,Universal object-oriented service-desk,Pharmaceuticals,528.72,N,6824,359,15-01-2026,Above Reorder Level,Valid,Unique,Valid
701853,525,21288,North Donald Distribution Center,Brazil,523618,Ergonomic optimizing product,Pharmaceuticals,252.09,N,7967,412,29-11-2025,Above Reorder Level,Valid,Unique,Valid
701854,525,21041,North Donald Distribution Center,Brazil,523618,Inverse human-resource throughput,Groceries,2130.37,N,7557,,28-10-2025,Cannot Determine,Valid,Unique,Valid
701855,525,20733,North Donald Distribution Center,Brazil,523618,Optimized local Local Area Network,Furniture,502.37,N,10130,348,13-12-2025,Above Reorder Level,Valid,Unique,Valid
701856,525,21168,North Donald Distribution Center,Brazil,523618,Self-enabling upward-trending flexibility,Furniture,566.45,N,1172,59,25-09-2025,Above Reorder Level,Valid,Unique,Valid
701857,525,20034,North Donald Distribution Center,Brazil,523618,Universal human-resource matrix,Pharmaceuticals,2411.51,Y,5672,391,17-10-2025,Above Reorder Level,Valid,Unique,Valid
701858,525,20978,North Donald Distribution Center,Brazil,523618,Adaptive composite matrix,Office Supplies,1505.3,Y,2489,22,05-02-2026,Above Reorder Level,Valid,Unique,Valid
701859,525,20577,North Donald Distribution Center,Brazil,523618,Total 24/7 capability,Sporting Goods,2409.54,N,,313,31-10-2025,Cannot Determine,Valid,Unique,Valid
701860,525,21084,North Donald Distribution Center,Brazil,523618,Pre-emptive upward-trending infrastructure,Pharmaceuticals,2243.69,Y,5257,336,08-12-2025,Above Reorder Level,Valid,Unique,Valid
701861,525,20984,North Donald Distribution Center,Brazil,523618,Enterprise-wide tertiary challenge,Toys,1531.58,Y,6040,361,06-03-2026,Above Reorder Level,Valid,Unique,Valid
701862,525,20759,North Donald Distribution Center,Brazil,523618,Focused multi-state parallelism,Electronics,446.49,N,4305,91,21-10-2025,Above Reorder Level,Valid,Unique,Valid
701863,525,20645,North Donald Distribution Center,Brazil,523618,Persevering multi-state groupware,Apparel,106.84,N,788,146,23-01-2026,Above Reorder Level,Valid,Unique,Valid
701864,525,20972,North Donald Distribution Center,Brazil,523618,Open-source web-enabled superstructure,Industrial Equipment,259.03,N,3175,84,29-11-2025,Above Reorder Level,Valid,Unique,Valid
701865,525,21315,North Donald Distribution Center,Brazil,523618,Reverse-engineered multi-tasking portal,Sporting Goods,2173.66,N,16846,495,05-12-2025,Above Reorder Level,Valid,Unique,Valid
701866,525,20796,North Donald Distribution Center,Brazil,523618,Networked demand-driven capacity,Electronics,1973.44,N,11172,296,27-01-2026,Above Reorder Level,Valid,Unique,Valid
701867,525,20823,North Donald Distribution Center,Brazil,523618,Decentralized holistic archive,Groceries,1484.29,N,178,227,25-09-2025,Below Reorder Level,Valid,Unique,Valid
701868,525,20784,North Donald Distribution Center,Brazil,523618,Synergistic neutral conglomeration,Sporting Goods,1275,N,726,498,07-04-2026,Above Reorder Level,Valid,Unique,Valid
701869,525,21082,North Donald Distribution Center,Brazil,523618,Face-to-face tangible support,Apparel,875.62,N,570,188,11-03-2026,Above Reorder Level,Valid,Unique,Valid
701870,525,20739,North Donald Distribution Center,Brazil,523618,Configurable explicit middleware,Electronics,2358.5,N,5220,475,08-11-2025,Above Reorder Level,Valid,Unique,Valid
701871,525,20224,North Donald Distribution Center,Brazil,523618,Intuitive user-facing matrix,Office Supplies,420.15,Y,6865,262,22-10-2025,Above Reorder Level,Valid,Unique,Valid
701872,525,20434,North Donald Distribution Center,Brazil,523618,Profit-focused bifurcated superstructure,Office Supplies,1274.52,Y,968,363,04-11-2025,Above Reorder Level,Valid,Unique,Valid
701873,525,21191,North Donald Distribution Center,Brazil,523618,Networked contextually-based hardware,Automotive Parts,1928.86,N,2842,90,17-01-2026,Above Reorder Level,Valid,Unique,Valid
701874,525,20499,North Donald Distribution Center,Brazil,523618,Realigned secondary capability,Office Supplies,439.82,Y,7407,295,05-01-2026,Above Reorder Level,Valid,Unique,Valid
701875,525,20194,North Donald Distribution Center,Brazil,523618,Digitized 4thgeneration frame,Toys,1609.01,Y,5321,,08-04-2026,Cannot Determine,Valid,Unique,Valid
701876,526,21227,Savagehaven Distribution Center,Japan,455004,Synergistic well-modulated moderator,Industrial Equipment,1895.34,N,3501,119,30-06-2026,Above Reorder Level,Valid,Unique,Valid
