order_detail_id,order_id,product_id,customer_id,warehouse_id,supplier_id,order_date,order_status,product_name,category,is_active,quantity,unit_price,discount_pct,source_line_total,gross_line_amount,discount_amount,net_line_amount,calculated_line_total,line_total_difference,line_total_status,transaction_type,supplier_status
812353,5002604,20392,300406,539,1270,21-10-2025,Delivered,Profit-focused composite artificial intelligence,Furniture,Y,7,1035.57,15.6,6118.15,7248.99,1130.84244,6118.14756,6118.14756,0.00244,Matched,Sale,Matched
812354,5002219,20532,301109,514,1050,27-07-2026,Returned,Persistent neutral installation,Pharmaceuticals,N,24,1336.98,10.7,28654.16,32087.52,3433.36464,28654.15536,28654.15536,0.00464,Matched,Sale,Matched
812355,5011356,20323,301377,522,1031,11-04-2024,Pending,Cross-group exuding throughput,Groceries,N,3,890.08,1.3,2635.53,2670.24,34.71312,2635.52688,2635.52688,0.00312,Matched,Sale,Matched
812356,5010411,21294,301756,529,1168,03-09-2025,Shipped,Business-focused homogeneous installation,Groceries,N,26,1056.21,26.3,20239.1,27461.46,7222.36398,20239.09602,20239.09602,0.00398,Matched,Sale,Matched
812357,5000335,20102,302008,517,1232,03-04-2026,Delivered,Customizable coherent core,Automotive Parts,Y,18,772.15,0.1,13884.8,13898.7,13.8987,13884.8013,13884.8013,-0.0013,Matched,Sale,Matched
812358,5011289,21177,302350,523,1021,07-06-2024,Delivered,Customizable systemic neural-net,Furniture,N,39,2426.97,26,70042.35,94651.83,24609.4758,70042.3542,70042.3542,-0.0042,Matched,Sale,Matched
812359,5011579,20821,302542,517,1186,25-06-2025,Pending,Up-sized didactic methodology,Industrial Equipment,N,11,1815.44,,19590.41,,,,,,Cannot Calculate,Sale,Matched
812360,5007110,20468,301208,510,1019,01-02-2025,Cancelled,Automated value-added complexity,Pharmaceuticals,N,10,849.53,0.2,,8495.3,16.9906,8478.3094,8478.3094,,Missing Source Total,Sale,Matched
812361,5009790,21424,302216,538,1205,20-09-2025,Delivered,Innovative regional forecast,Toys,Y,23,915.54,26.3,15519.32,21057.42,5538.10146,15519.31854,15519.31854,0.00146,Matched,Sale,Matched
812362,5011152,20599,302111,534,1190,20-05-2021,Delivered,Ergonomic systematic adapter,Sporting Goods,N,25,1458.09,15.2,30911.51,36452.25,5540.742,30911.508,30911.508,0.002,Matched,Sale,Matched
812363,5010334,20805,300339,512,1229,19-11-2024,Returned,Fully-configurable multi-tasking groupware,Sporting Goods,Y,16,2387.72,1,37821.48,38203.52,382.0352,37821.4848,37821.4848,-0.0048,Matched,Sale,Matched
812364,5001653,21461,301202,523,1217,14-07-2025,Shipped,Total bi-directional protocol,Pharmaceuticals,Y,28,1855.13,21.8,40619.93,51943.64,11323.71352,40619.92648,40619.92648,0.00352,Matched,Sale,Matched
812365,5007647,21026,300448,526,1028,24-01-2025,Returned,Optimized methodical protocol,Automotive Parts,Y,19,213.48,15.9,3411.2,4056.12,644.92308,3411.19692,3411.19692,0.00308,Matched,Sale,Matched
812366,5007402,20326,301536,537,1141,03-02-2024,Pending,Down-sized coherent support,Industrial Equipment,Y,28,2169.42,1.4,59893.35,60743.76,850.41264,59893.34736,59893.34736,0.00264,Matched,Sale,Matched
812367,5005859,20021,302436,523,1040,30-04-2026,Cancelled,Visionary modular utilization,Industrial Equipment,N,1,749.59,0.5,745.84,749.59,3.74795,745.84205,745.84205,-0.00205,Matched,Sale,Matched
812368,5008381,21066,300339,526,1144,30-04-2026,Shipped,Switchable real-time parallelism,Groceries,Y,4,197.96,21,625.55,791.84,166.2864,625.5536,625.5536,-0.0036,Matched,Sale,Matched
812369,5009925,21317,301786,513,1052,27-03-2025,Shipped,Grass-roots demand-driven paradigm,Sporting Goods,Y,45,1783.31,0,80248.95,80248.95,0,80248.95,80248.95,0,Matched,Sale,Matched
812370,5001920,20163,300742,523,1184,17-08-2025,Pending,Integrated foreground orchestration,Groceries,N,16,1269.27,11.6,17952.55,20308.32,2355.76512,17952.55488,17952.55488,-0.00488,Matched,Sale,Matched
812371,5000579,20407,301787,522,1168,30-06-2024,Pending,Centralized hybrid task-force,Apparel,N,37,359.95,21.1,10508.02,13318.15,2810.12965,10508.02035,10508.02035,-0.00035,Matched,Sale,Matched
812372,5005129,20468,302533,515,1019,15-12-2024,Returned,Automated value-added complexity,Pharmaceuticals,N,3,849.53,26.1,1883.41,2548.59,665.18199,1883.40801,1883.40801,0.00199,Matched,Sale,Matched
812373,5003194,20862,302656,520,1068,12-02-2023,Shipped,Cross-platform static concept,Apparel,N,23,276.11,5.5,6001.25,6350.53,349.27915,6001.25085,6001.25085,-0.00085,Matched,Sale,Matched
812374,5010302,21132,301041,507,1171,09-04-2024,Cancelled,Total 3rdgeneration infrastructure,Apparel,Y,14,361.14,16.3,4231.84,5055.96,824.12148,4231.83852,4231.83852,0.00148,Matched,Sale,Matched
812375,5000071,21022,301012,527,1280,24-09-2023,Pending,User-centric fresh-thinking service-desk,Toys,N,2,460.06,26.5,676.29,920.12,243.8318,676.2882,676.2882,0.0018,Matched,Sale,Matched
812376,5002530,20166,300676,529,1061,12-12-2023,Cancelled,Visionary solution-oriented task-force,Industrial Equipment,Y,8,1177.4,0.6,9362.68,9419.2,56.5152,9362.6848,9362.6848,-0.0048,Matched,Sale,Matched
812377,5000010,20729,302702,504,1131,12-03-2022,Pending,Configurable explicit intranet,Groceries,Y,5,1377.28,6.9,6411.24,6886.4,475.1616,6411.2384,6411.2384,0.0016,Matched,Sale,Matched
812378,5011373,20710,302161,526,1035,21-04-2023,Pending,Reduced mobile database,Furniture,N,34,1483.03,16.3,42204.07,50423.02,8218.95226,42204.06774,42204.06774,0.00226,Matched,Sale,Matched
812379,5011034,20758,302683,534,1064,18-10-2024,Delivered,User-friendly demand-driven leverage,Toys,N,6,1337.57,10.5,7182.75,8025.42,842.6691,7182.7509,7182.7509,-0.0009,Matched,Sale,Matched
812380,5008561,20211,301139,533,1184,14-05-2024,Returned,Synchronized holistic capacity,Apparel,N,46,2035.44,6.6,87450.64,93630.24,6179.59584,87450.64416,87450.64416,-0.00416,Matched,Sale,Matched
812381,5003342,20363,302966,507,1032,30-04-2026,Returned,Front-line demand-driven open architecture,Toys,N,41,1565.23,0.8,63661.03,64174.43,513.39544,63661.03456,63661.03456,-0.00456,Matched,Sale,Matched
812382,5009662,20799,301701,503,1002,04-03-2026,Pending,Diverse real-time orchestration,Toys,N,31,1143.38,15.7,29879.95,35444.78,5564.83046,29879.94954,29879.94954,0.00046,Matched,Sale,Matched
812383,5002226,21438,301105,534,1152,24-01-2023,Returned,Polarized system-worthy installation,Furniture,Y,34,1834.08,1.6,61360.98,62358.72,997.73952,61360.98048,61360.98048,-0.00048,Matched,Sale,Matched
812384,5007207,20471,302447,531,1158,29-09-2025,Pending,Decentralized holistic orchestration,Apparel,Y,22,2052.21,5.9,42484.85,45148.62,2663.76858,42484.85142,42484.85142,-0.00142,Matched,Sale,Matched
812385,5004036,20369,302704,532,1156,18-02-2024,Shipped,Focused bottom-line open architecture,Automotive Parts,Y,11,1108.63,15.7,10280.33,12194.93,1914.60401,10280.32599,10280.32599,0.00401,Matched,Sale,Matched
812386,5000459,21055,300507,507,1289,12-10-2024,Returned,Customizable explicit array,Electronics,Y,24,2261,1.8,53287.25,54264,976.752,53287.248,53287.248,0.002,Matched,Sale,Matched
812387,5005598,21195,301784,515,1251,25-06-2024,Delivered,De-engineered empowering access,Electronics,N,26,1151.71,26.5,22009.18,29944.46,7935.2819,22009.1781,22009.1781,0.0019,Matched,Sale,Matched
812388,5002087,20949,302961,534,9008,13-12-2022,Returned,Virtual intermediate extranet,Toys,N,17,408.32,10.6,6205.65,6941.44,735.79264,6205.64736,6205.64736,0.00264,Matched,Sale,Unmatched Supplier Reference
812389,5010557,20168,302571,538,1292,06-06-2025,Delivered,Open-source foreground knowledge user,Sporting Goods,Y,1,2232.33,6.2,2093.93,2232.33,138.40446,2093.92554,2093.92554,0.00446,Matched,Sale,Matched
812390,5003866,20580,300495,533,1255,25-07-2024,Shipped,User-friendly 3rdgeneration task-force,Furniture,N,43,2211.64,11.6,84068.86,95100.52,11031.66032,84068.85968,84068.85968,0.00032,Matched,Sale,Matched
812391,5004411,21360,302433,510,1043,20-04-2026,Shipped,Self-enabling real-time hub,Sporting Goods,N,20,1227.18,26.9,17941.37,24543.6,6602.2284,17941.3716,17941.3716,-0.0016,Matched,Sale,Matched
812392,5004583,21356,302402,539,1174,04-07-2025,Shipped,Devolved encompassing utilization,Groceries,N,1,617.06,0.8,612.12,617.06,4.93648,612.12352,612.12352,-0.00352,Matched,Sale,Matched
812393,5006097,20946,301143,505,1108,02-05-2025,Delivered,Reverse-engineered asynchronous installation,Industrial Equipment,N,40,2381.04,11.5,84288.82,95241.6,10952.784,84288.816,84288.816,0.004,Matched,Sale,Matched
812394,5009120,20072,300857,512,1005,12-10-2024,Shipped,Innovative object-oriented initiative,Pharmaceuticals,Y,26,22.14,0.2,574.49,575.64,1.15128,574.48872,574.48872,0.00128,Matched,Sale,Matched
812395,5001108,21302,301404,533,1262,24-09-2025,Delivered,Operative dynamic functionalities,Furniture,Y,22,488.81,0,10753.82,10753.82,0,10753.82,10753.82,0,Matched,Sale,Matched
812396,5004931,20076,302499,535,1180,05-07-2026,Shipped,Future-proofed asymmetric open system,Pharmaceuticals,N,16,2408.2,1.6,37914.7,38531.2,616.4992,37914.7008,37914.7008,-0.0008,Matched,Sale,Matched
812397,5008782,20646,301009,520,1227,09-09-2025,Shipped,Reverse-engineered content-based benchmark,Sporting Goods,Y,35,1905.39,20.9,52750.72,66688.65,13937.92785,52750.72215,52750.72215,-0.00215,Matched,Sale,Matched
812398,5003197,21071,302460,511,1173,22-04-2024,Delivered,Persevering client-server policy,Automotive Parts,N,18,2306.9,0.8,41192.01,41524.2,332.1936,41192.0064,41192.0064,0.0036,Matched,Sale,Matched
812399,5004899,20027,300136,512,1047,21-10-2022,Cancelled,Optional bottom-line info-mediaries,Automotive Parts,N,3,14.98,20.3,35.82,44.94,9.12282,35.81718,35.81718,0.00282,Matched,Sale,Matched
812400,5009127,21499,300508,518,1156,08-12-2025,Delivered,Ergonomic neutral customer loyalty,Groceries,N,21,2201.2,,43729.04,,,,,,Cannot Calculate,Sale,Matched
812401,5010864,20476,301086,512,1009,28-12-2024,Shipped,Digitized client-server toolset,Apparel,N,14,,15.2,28504.32,,,,,,Cannot Calculate,Sale,Matched
812402,5011758,20347,302895,527,1196,24-09-2022,Pending,Diverse executive success,Office Supplies,Y,16,137.21,26.6,1611.39,2195.36,583.96576,1611.39424,1611.39424,-0.00424,Matched,Sale,Matched
812403,5007254,20186,301437,532,1048,01-02-2025,Delivered,Proactive bottom-line definition,Pharmaceuticals,N,38,932.81,21.2,27932.06,35446.78,7514.71736,27932.06264,27932.06264,-0.00264,Matched,Sale,Matched
812404,5011911,20419,302006,531,1179,29-11-2025,Shipped,Secured zero tolerance process improvement,Groceries,Y,40,1511.89,5.3,57270.39,60475.6,3205.2068,57270.3932,57270.3932,-0.0032,Matched,Sale,Matched
812405,5001412,20732,302370,513,1257,15-01-2024,Cancelled,Profound regional Graphical User Interface,Apparel,Y,30,1282.95,0.6,38257.57,38488.5,230.931,38257.569,38257.569,0.001,Matched,Sale,Matched
812406,5005275,21024,302904,511,1046,18-03-2025,Pending,Pre-emptive impactful support,Industrial Equipment,N,42,1890.13,10.7,70891.22,79385.46,8494.24422,70891.21578,70891.21578,0.00422,Matched,Sale,Matched
812407,5007317,20752,300482,539,1081,01-12-2024,Pending,Horizontal grid-enabled toolset,Office Supplies,Y,-1,685.89,10.3,-615.24,-685.89,-70.64667,-615.24333,-615.24333,0.00333,Matched,Return / Reversal,Matched
812408,5006754,21401,302547,519,1036,29-04-2026,Shipped,Polarized well-modulated open system,Industrial Equipment,Y,-10,444.73,16,-3735.73,-4447.3,-711.568,-3735.732,-3735.732,0.002,Matched,Return / Reversal,Matched
812409,5005391,20045,301151,536,1164,04-03-2023,Returned,Balanced clear-thinking hierarchy,Electronics,Y,3,169.8,15.4,430.95,509.4,78.4476,430.9524,430.9524,-0.0024,Matched,Sale,Matched
812410,5006784,20092,300837,517,1092,11-01-2024,Shipped,Self-enabling analyzing model,Office Supplies,N,22,559.52,0.3,12272.51,12309.44,36.92832,12272.51168,12272.51168,-0.00168,Matched,Sale,Matched
812411,5001217,21015,300457,501,1286,09-07-2023,Returned,Total web-enabled encryption,Automotive Parts,Y,15,1661.47,0.6,24772.52,24922.05,149.5323,24772.5177,24772.5177,0.0023,Matched,Sale,Matched
812412,5003861,20291,300789,535,1285,04-03-2024,Cancelled,Optimized incremental attitude,Toys,Y,-7,1081.68,11.6,-6693.44,-7571.76,-878.32416,-6693.43584,-6693.43584,-0.00416,Matched,Return / Reversal,Matched
812413,5005315,20494,300047,523,1184,19-07-2025,Shipped,Balanced static intranet,Apparel,Y,48,,12,56043.61,,,,,,Cannot Calculate,Sale,Matched
812414,5004826,20176,300599,503,1064,27-08-2025,Shipped,Realigned secondary pricing structure,Electronics,Y,50,917.75,,35884.02,,,,,,Cannot Calculate,Sale,Matched
812415,5007161,20284,301918,509,1278,31-01-2024,Pending,Persistent intermediate artificial intelligence,Sporting Goods,N,7,2395.07,26.8,12272.34,16765.49,4493.15132,12272.33868,12272.33868,0.00132,Matched,Sale,Matched
812416,5011396,20159,300675,525,1153,12-06-2024,Cancelled,Stand-alone secondary contingency,Sporting Goods,N,23,1711.66,5.3,37281.67,39368.18,2086.51354,37281.66646,37281.66646,0.00354,Matched,Sale,Matched
812417,5000539,20259,300503,537,1091,31-05-2024,Cancelled,Compatible neutral portal,Industrial Equipment,Y,18,1190.72,10,19289.66,21432.96,2143.296,19289.664,19289.664,-0.004,Matched,Sale,Matched
812418,5000759,21086,302837,524,1111,01-02-2024,Shipped,Ameliorated neutral infrastructure,Industrial Equipment,Y,29,948.34,25.1,20598.89,27501.86,6902.96686,20598.89314,20598.89314,-0.00314,Matched,Sale,Matched
812419,5011136,20979,302755,509,1294,15-07-2026,Returned,Adaptive bandwidth-monitored architecture,Toys,Y,11,2231.87,21.5,19272.2,24550.57,5278.37255,19272.19745,19272.19745,0.00255,Matched,Sale,Matched
812420,5010044,20942,300514,506,1297,19-11-2024,Shipped,Up-sized holistic matrix,Pharmaceuticals,N,41,1542.05,0.3,63034.38,63224.05,189.67215,63034.37785,63034.37785,0.00215,Matched,Sale,Matched
812421,5009975,20428,301706,533,1299,23-12-2024,Shipped,Profound neutral function,Office Supplies,Y,2,22.28,11.6,39.39,44.56,5.16896,39.39104,39.39104,-0.00104,Matched,Sale,Matched
812422,5011845,21416,301138,530,1064,15-01-2025,Shipped,Face-to-face bi-directional forecast,Apparel,N,12,1757.76,1.5,,21093.12,316.3968,20776.7232,20776.7232,,Missing Source Total,Sale,Matched
812423,5003129,20597,302751,532,1196,11-07-2026,Shipped,Re-contextualized discrete model,Furniture,N,15,327.24,5.5,4638.63,4908.6,269.973,4638.627,4638.627,0.003,Matched,Sale,Matched
812424,5008967,21261,302501,503,1078,27-12-2023,Cancelled,Devolved hybrid instruction set,Industrial Equipment,N,11,2185.13,25.1,18003.29,24036.43,6033.14393,18003.28607,18003.28607,0.00393,Matched,Sale,Matched
812425,5010571,20223,302758,525,1264,29-03-2024,Pending,Intuitive intermediate concept,Sporting Goods,Y,25,2007.44,1.8,49282.65,50186,903.348,49282.652,49282.652,-0.002,Matched,Sale,Matched
812426,5004117,20777,300225,537,1126,15-04-2026,Shipped,Robust real-time orchestration,Industrial Equipment,N,29,1061.19,5.8,28989.59,30774.51,1784.92158,28989.58842,28989.58842,0.00158,Matched,Sale,Matched
812427,5010665,20808,302559,506,1115,25-10-2025,Returned,User-centric background forecast,Industrial Equipment,N,18,2329.59,16.6,34971.81,41932.62,6960.81492,34971.80508,34971.80508,0.00492,Matched,Sale,Matched
812428,5010647,21024,301266,529,1046,08-09-2021,Returned,Pre-emptive impactful support,Industrial Equipment,N,1,1890.13,16.1,1585.82,1890.13,304.31093,1585.81907,1585.81907,0.00093,Matched,Sale,Matched
812429,5011657,20694,302288,514,1011,10-05-2026,Shipped,Streamlined zero tolerance budgetary management,Pharmaceuticals,Y,14,1896.54,0.2,26498.46,26551.56,53.10312,26498.45688,26498.45688,0.00312,Matched,Sale,Matched
812430,5003136,21041,301614,528,1016,11-02-2025,Returned,Inverse human-resource throughput,Groceries,N,5,2130.37,21.3,8383.01,10651.85,2268.84405,8383.00595,8383.00595,0.00405,Matched,Sale,Matched
812431,5000340,21219,300864,516,1292,17-06-2025,Pending,Total bottom-line initiative,Apparel,N,25,1564.49,21.9,30546.67,39112.25,8565.58275,30546.66725,30546.66725,0.00275,Matched,Sale,Matched
812432,5003568,21122,300686,526,1026,02-08-2025,Delivered,Stand-alone static migration,Pharmaceuticals,Y,6,1297.59,10.3,6983.63,7785.54,801.91062,6983.62938,6983.62938,0.00062,Matched,Sale,Matched
812433,5008809,20670,301404,509,1071,30-06-2024,Pending,Team-oriented full-range paradigm,Sporting Goods,Y,16,1262.9,1.4,19923.51,20206.4,282.8896,19923.5104,19923.5104,-0.0004,Matched,Sale,Matched
812434,5000486,20754,302068,508,1210,27-09-2022,Pending,Versatile solution-oriented access,Automotive Parts,N,26,1128.44,16.4,24527.77,29339.44,4811.66816,24527.77184,24527.77184,-0.00184,Matched,Sale,Matched
812435,5002874,21138,301134,501,1225,01-01-2024,Cancelled,Switchable bottom-line contingency,Apparel,N,22,2174.63,21.8,37412.33,47841.86,10429.52548,37412.33452,37412.33452,-0.00452,Matched,Sale,Matched
812436,5004111,21299,300204,518,1176,13-08-2025,Shipped,Stand-alone actuating framework,Automotive Parts,Y,26,1908.65,26.1,36672.8,49624.9,12952.0989,36672.8011,36672.8011,-0.0011,Matched,Sale,Matched
812437,5004950,21349,300836,507,1032,24-01-2022,Shipped,Triple-buffered uniform moderator,Electronics,Y,23,2455.06,11.4,50029.21,56466.38,6437.16732,50029.21268,50029.21268,-0.00268,Matched,Sale,Matched
812438,5008430,21176,302457,540,1205,10-11-2025,Cancelled,Future-proofed bottom-line monitoring,Furniture,N,9,1184.98,21.4,8382.55,10664.82,2282.27148,8382.54852,8382.54852,0.00148,Matched,Sale,Matched
812439,5006242,20872,301135,517,1058,01-01-2026,Pending,Advanced human-resource data-warehouse,Electronics,N,33,244.02,6.1,7561.45,8052.66,491.21226,7561.44774,7561.44774,0.00226,Matched,Sale,Matched
812440,5001240,20516,302133,507,1229,08-04-2026,Shipped,Customizable bandwidth-monitored moratorium,Pharmaceuticals,N,19,894.77,0.2,16966.63,17000.63,34.00126,16966.62874,16966.62874,0.00126,Matched,Sale,Matched
812441,5009127,20245,300508,518,1072,08-12-2025,Delivered,Managed 4thgeneration forecast,Groceries,N,48,1116.66,20.8,42450.95,53599.68,11148.73344,42450.94656,42450.94656,0.00344,Matched,Sale,Matched
812442,5006562,20984,300572,530,1253,06-10-2024,Cancelled,Enterprise-wide tertiary challenge,Toys,Y,45,1531.58,2,67542.68,68921.1,1378.422,67542.678,67542.678,0.002,Matched,Sale,Matched
812443,5011720,20093,302204,516,1160,17-02-2025,Pending,Exclusive high-level Local Area Network,Office Supplies,Y,29,819.6,11.2,21106.34,23768.4,2662.0608,21106.3392,21106.3392,0.0008,Matched,Sale,Matched
812444,5004298,21463,302719,528,1244,01-07-2025,Pending,Right-sized cohesive algorithm,Apparel,N,23,438.1,16.2,8443.94,10076.3,1632.3606,8443.9394,8443.9394,0.0006,Matched,Sale,Matched
812445,5011973,20972,300567,513,1202,09-12-2023,Pending,Open-source web-enabled superstructure,Industrial Equipment,N,1,259.03,,228.46,,,,,,Cannot Calculate,Sale,Matched
812446,5009626,20396,300822,513,1061,06-06-2025,Shipped,Distributed web-enabled system engine,Furniture,Y,14,1844.2,,25741.34,,,,,,Cannot Calculate,Sale,Matched
812447,5000463,21485,300129,513,1020,17-09-2022,Delivered,Face-to-face hybrid contingency,Apparel,Y,7,2407,10.3,15113.55,16849,1735.447,15113.553,15113.553,-0.003,Matched,Sale,Matched
812448,5009468,20149,301238,517,1097,18-10-2025,Delivered,Open-source 5thgeneration focus group,Toys,Y,50,1105.41,15.1,46924.65,55270.5,8345.8455,46924.6545,46924.6545,-0.0045,Matched,Sale,Matched
812449,5006520,20898,302443,531,1061,22-04-2025,Delivered,Multi-tiered demand-driven project,Apparel,Y,13,902.51,6.3,10993.47,11732.63,739.15569,10993.47431,10993.47431,-0.00431,Matched,Sale,Matched
812450,5006162,20236,300102,520,1066,21-10-2024,Returned,Decentralized grid-enabled array,Furniture,N,2,1678.9,0.3,3347.73,3357.8,10.0734,3347.7266,3347.7266,0.0034,Matched,Sale,Matched
