shipment_id,order_id,carrier,shipment_date,delivery_date,shipping_cost,distance_km,order_status,order_reference_status,shipment_date_status,delivery_date_status
902614,5008512,DHL,2024-05-18,2024-05-23,143.51,2961.7,Pending,Matched,Valid,Valid
902615,5008085,DHL Express,2025-07-31,,456.25,9324.4,Returned,Matched,Valid,Missing Delivery Date
902616,5002500,Maersk,2026-01-05,2026-01-16,290.21,4980.8,Returned,Matched,Valid,Valid
902617,5007747,FedEx,2025-03-06,2025-03-07,8.32,78.1,Delivered,Matched,Valid,Valid
902618,5008538,FedEx,2025-07-01,2025-07-09,353.19,6385.0,Shipped,Matched,Valid,Valid
902619,5008141,Blue Dart,2023-08-04,2023-08-19,406.3,8104.5,Cancelled,Matched,Valid,Valid
902620,5011787,Blue Dart,2023-09-09,2023-09-21,496.72,10196.8,Pending,Matched,Valid,Valid
902621,5001152,Blue Dart,,,93.2,1243.3,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
902622,5006039,UPS,2023-03-13,2023-03-21,502.23,7407.3,Delivered,Matched,Valid,Valid
902623,5008798,DHL Express,2024-05-27,,493.89,7042.2,Pending,Matched,Valid,Missing Delivery Date
902624,5008753,FedEx,2025-04-05,2025-04-25,579.72,11808.1,Delivered,Matched,Valid,Valid
902625,5005243,DHL Express,2022-05-01,2022-05-03,93.6,1382.7,Shipped,Matched,Valid,Valid
902626,5004089,FedEx,2024-11-28,2024-12-09,364.24,8307.3,Cancelled,Matched,Valid,Valid
902627,5009691,DHL Express,,,385.97,6919.4,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
902628,5003054,DHL Express,2025-12-19,2026-01-02,401.96,9002.7,Delivered,Matched,Valid,Valid
902629,5010242,Blue Dart,2025-11-05,2025-05-12,32.93,356.6,Pending,Matched,Valid,Delivery Before Shipment
902630,5007392,UPS,2024-02-25,2024-03-02,194.11,3311.2,Shipped,Matched,Valid,Valid
902631,5002163,FedEx,2022-04-18,2022-04-28,383.2,8548.3,Delivered,Matched,Valid,Valid
902632,5003238,UPS,,,227.47,5141.8,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
902633,5006160,Blue Dart,2025-12-15,2025-12-16,87.44,1155.1,Shipped,Matched,Valid,Valid
902634,5005481,Blue Dart,2026-06-28,2026-07-05,267.56,5490.5,Delivered,Matched,Valid,Valid
902635,5008135,DHL,2025-11-12,2025-11-14,69.09,1434.1,Delivered,Matched,Valid,Valid
902636,5001490,Maersk,2025-08-30,2025-10-09,570.61,9653.5,Cancelled,Matched,Valid,Valid
902637,5007914,DHL,2025-01-25,2025-02-08,480.09,,Shipped,Matched,Valid,Valid
902638,5011063,FedEx,2022-03-25,2022-03-30,225.12,,Delivered,Matched,Valid,Valid
902639,5004785,DHL Express,2025-08-08,2025-08-22,645.88,10362.1,Pending,Matched,Valid,Valid
902640,5009497,Blue Dart,,,133.14,2203.9,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
902641,5002949,FedEx,2025-10-04,2025-10-05,9.22,237.9,Shipped,Matched,Valid,Valid
902642,5005671,FedEx,2025-09-24,2025-10-09,676.81,10583.6,Delivered,Matched,Valid,Valid
902643,5005613,DHL Express,2023-11-17,2023-11-28,368.29,7973.6,Returned,Matched,Valid,Valid
902644,5008436,FedEx,2025-02-14,2025-03-01,382.69,8318.3,Pending,Matched,Valid,Valid
902645,5009919,UPS,2025-01-12,2025-01-23,507.53,8848.4,Cancelled,Matched,Valid,Valid
902646,5004624,FedEx,2026-08-01,2026-08-08,277.97,4423.8,Pending,Matched,Valid,Valid
902647,5002152,UPS,2025-05-15,2025-06-01,545.46,8073.3,Shipped,Matched,Valid,Valid
902648,5009123,FedEx,2024-08-08,2024-08-19,305.46,6226.9,Returned,Matched,Valid,Valid
902649,5003371,Blue Dart,2024-07-24,2024-08-09,734.39,10517.0,Pending,Matched,Valid,Valid
902650,5008513,FedEx,2025-05-08,2025-05-17,,7045.3,Cancelled,Matched,Valid,Valid
902651,5007280,Blue Dart,2025-03-09,2025-09-20,428.47,10519.7,Pending,Matched,Valid,Valid
902652,5007230,UPS,2025-10-07,2025-10-25,439.83,10364.5,Returned,Matched,Valid,Valid
902653,5009771,DHL,2025-08-02,2025-08-13,390.42,7788.5,Pending,Matched,Valid,Valid
902654,5005480,UPS,2025-10-30,2025-11-14,633.88,10841.1,Delivered,Matched,Valid,Valid
902655,5007130,Maersk,2024-02-25,2024-03-01,270.59,5365.7,Returned,Matched,Valid,Valid
902656,5010847,DHL,2025-07-17,2025-07-26,295.79,6906.4,Returned,Matched,Valid,Valid
902657,5005480,Blue Dart,2025-10-29,2025-11-14,689.93,11066.1,Delivered,Matched,Valid,Valid
902658,5011268,DHL Express,2025-07-27,2025-07-28,85.83,1547.9,Delivered,Matched,Valid,Valid
902659,5007034,FedEx,2021-10-21,2021-10-24,105.88,2348.6,Shipped,Matched,Valid,Valid
902660,5001402,DHL,2026-01-17,2026-01-29,550.5,10185.2,Pending,Matched,Valid,Valid
902661,5007648,UPS,2026-02-26,2026-03-01,153.45,2921.6,Delivered,Matched,Valid,Valid
902662,5011429,UPS,2026-01-06,2026-01-07,52.87,720.6,Delivered,Matched,Valid,Valid
902663,5007132,Blue Dart,2025-08-02,2025-08-15,638.45,11625.1,Shipped,Matched,Valid,Valid
902664,5000120,UPS,2025-11-03,2025-11-14,233.8,4789.4,Shipped,Matched,Valid,Valid
902665,5011078,DHL,2026-02-13,,474.09,10317.9,Cancelled,Matched,Valid,Missing Delivery Date
902666,5005889,Blue Dart,2021-06-04,2021-06-06,85.09,1592.5,Delivered,Matched,Valid,Valid
902667,5009739,UPS,,,291.52,7343.5,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
902668,5004708,Maersk,2025-05-23,2025-06-05,583.39,9074.2,Pending,Matched,Valid,Valid
902669,5004489,Maersk,2025-08-17,2025-08-23,368.53,5682.4,Pending,Matched,Valid,Valid
902670,5009614,Maersk,2025-04-26,2025-05-05,462.16,7202.6,Pending,Matched,Valid,Valid
902671,5009054,FedEx,2026-07-20,2026-07-25,317.82,4839.4,Delivered,Matched,Valid,Valid
902672,5001010,DHL Express,2024-06-26,2024-07-11,474.31,7604.7,Shipped,Matched,Valid,Valid
902673,5004127,UPS,2026-01-13,,261.83,5337.9,Cancelled,Matched,Valid,Missing Delivery Date
902674,5004814,DHL Express,2023-11-22,2023-11-27,180.9,2803.7,Delivered,Matched,Valid,Valid
902675,5011656,DHL,2024-03-07,2024-08-03,45.4,594.3,Shipped,Matched,Valid,Valid
902676,5003580,DHL Express,2026-01-05,,,8881.8,Cancelled,Matched,Valid,Missing Delivery Date
902677,5002285,DHL,,,227.68,3706.7,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
902678,5010113,Maersk,2025-07-31,2025-08-16,589.78,10396.5,Pending,Matched,Valid,Valid
902679,5010318,FedEx,2026-02-22,2026-03-07,508.9,8927.6,Shipped,Matched,Valid,Valid
902680,5003351,FedEx,2022-10-27,2022-07-11,651.63,9315.4,Pending,Matched,Valid,Delivery Before Shipment
902681,5010633,UPS,2025-01-15,2025-01-16,5.4,68.0,Shipped,Matched,Valid,Valid
902682,5007875,FedEx,2022-03-26,2022-03-31,291.76,3994.4,Returned,Matched,Valid,Valid
902683,5004723,DHL,2025-11-01,2025-11-18,435.37,7943.4,Cancelled,Matched,Valid,Valid
902684,5009737,DHL,2025-01-18,2025-01-26,368.94,6810.6,Shipped,Matched,Valid,Valid
902685,5010946,FedEx,2026-08-02,2026-08-13,641.99,9683.6,Delivered,Matched,Valid,Valid
902686,5007850,FedEx,2024-08-12,2024-12-17,404.24,6528.6,Cancelled,Matched,Valid,Valid
902687,5001927,Blue Dart,2023-11-23,2023-12-03,619.28,8997.5,Shipped,Matched,Valid,Valid
902688,5004782,Blue Dart,2024-11-06,2024-11-07,53.49,,Pending,Matched,Valid,Valid
902689,5009694,DHL Express,,,177.43,3959.1,Pending,Matched,Missing Shipment Date,Missing Delivery Date
902690,5009629,FedEx,2025-07-17,2025-08-06,625.08,9319.6,Shipped,Matched,Valid,Valid
902691,5011749,UPS,2025-12-11,2025-12-23,392.69,6214.9,Returned,Matched,Valid,Valid
902692,5006225,Maersk,2026-04-14,2026-04-25,495.56,7940.5,Shipped,Matched,Valid,Valid
902693,5009564,DHL Express,2026-08-01,2026-08-11,197.24,4713.0,Cancelled,Matched,Valid,Valid
902694,5011444,UPS,2023-05-08,2023-05-17,343.98,5299.6,Delivered,Matched,Valid,Valid
902695,5004952,FedEx,2026-05-20,,147.45,1996.1,Shipped,Matched,Valid,Missing Delivery Date
902696,5008676,FedEx,2026-02-15,2026-02-23,358.71,5928.5,Delivered,Matched,Valid,Valid
902697,5007813,FedEx,,,384.41,6965.5,Returned,Matched,Missing Shipment Date,Missing Delivery Date
902698,5002411,DHL,2025-12-31,,312.26,5462.4,Returned,Matched,Valid,Missing Delivery Date
902699,5002674,UPS,2024-09-20,2024-09-29,377.03,7752.1,Pending,Matched,Valid,Valid
902700,5003704,Blue Dart,2025-06-15,2025-06-21,387.97,5739.9,Returned,Matched,Valid,Valid
902701,5007365,DHL,2024-02-13,2024-02-24,454.77,8827.4,Pending,Matched,Valid,Valid
902702,5008069,FedEx,2025-05-31,2025-06-10,347.07,7966.7,Shipped,Matched,Valid,Valid
902703,5007978,DHL Express,2025-06-02,2025-06-27,454.69,10569.0,Pending,Matched,Valid,Valid
902704,5011532,Maersk,2026-07-26,2026-07-27,67.58,1192.1,Returned,Matched,Valid,Valid
902705,5011282,FedEx,2024-12-15,2024-12-28,268.07,6599.3,Shipped,Matched,Valid,Valid
902706,5000830,FedEx,2025-03-30,2025-04-06,343.42,6103.9,Pending,Matched,Valid,Valid
902707,5004104,FedEx,2026-07-03,2026-07-15,,,Pending,Matched,Valid,Valid
902708,5006779,FedEx,2024-04-07,2024-04-14,261.86,5312.6,Pending,Matched,Valid,Valid
902709,5008727,DHL,2021-04-11,2021-04-15,245.46,4131.3,Cancelled,Matched,Valid,Valid
902710,5002934,FedEx,2023-03-27,2023-04-13,573.29,8176.1,Shipped,Matched,Valid,Valid
902711,5002814,FedEx,2024-01-28,2024-02-14,,10419.5,Cancelled,Matched,Valid,Valid
902712,5004648,Maersk,2024-04-06,2024-04-08,86.44,1456.5,Shipped,Matched,Valid,Valid
902713,5002512,Maersk,2026-07-25,2026-07-27,87.34,1708.9,Pending,Matched,Valid,Valid
902714,5008532,UPS,2022-12-26,2022-12-27,8.15,99.7,Pending,Matched,Valid,Valid
902715,5011578,FedEx,2025-09-06,2025-09-19,442.56,10625.3,Shipped,Matched,Valid,Valid
902716,5011285,Maersk,2025-11-12,2025-11-16,132.57,2409.8,Cancelled,Matched,Valid,Valid
902717,5005644,UPS,,,344.61,8082.8,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
902718,5000689,DHL Express,2025-03-26,2025-04-08,401.26,7698.9,Shipped,Matched,Valid,Valid
902719,5007240,UPS,,,729.08,10941.0,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
902720,5000188,Blue Dart,2025-11-27,2025-12-15,704.92,9986.0,Shipped,Matched,Valid,Valid
902721,5002296,Maersk,,,458.07,9550.2,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
902722,5011594,FedEx,2026-05-21,2026-05-27,365.22,,Shipped,Matched,Valid,Valid
902723,5011293,UPS,2022-09-18,2022-09-29,300.0,6093.2,Pending,Matched,Valid,Valid
902724,5008038,Maersk,2025-03-08,2025-03-12,156.0,2993.3,Shipped,Matched,Valid,Valid
902725,5002137,UPS,2025-01-19,2025-01-20,46.22,726.4,Delivered,Matched,Valid,Valid
902726,5003911,FedEx,2023-03-14,2023-03-23,342.23,5954.4,Pending,Matched,Valid,Valid
902727,5007330,Blue Dart,2024-06-17,2024-06-28,595.05,9951.9,Pending,Matched,Valid,Valid
902728,5007233,DHL Express,2025-04-19,2025-05-14,520.23,11617.0,Delivered,Matched,Valid,Valid
902729,5011690,FedEx,2024-03-14,2024-03-23,315.08,7143.8,Shipped,Matched,Valid,Valid
902730,5010322,Blue Dart,2025-09-01,2025-09-07,200.18,4203.8,Shipped,Matched,Valid,Valid
902731,5007513,Blue Dart,2025-09-01,2025-10-09,521.68,7772.7,Cancelled,Matched,Valid,Valid
902732,5008492,DHL Express,2026-05-21,2026-06-06,439.9,7208.6,Cancelled,Matched,Valid,Valid
902733,5001053,UPS,2025-11-19,2025-12-14,493.36,10331.9,Pending,Matched,Valid,Valid
902734,5000659,DHL Express,2022-12-14,2022-12-18,181.67,3361.3,Returned,Matched,Valid,Valid
902735,5007741,UPS,2024-07-15,2024-07-28,560.84,8725.9,Shipped,Matched,Valid,Valid
902736,5009923,DHL Express,2022-10-14,2022-10-26,755.41,10987.2,Delivered,Matched,Valid,Valid
902737,5010862,Blue Dart,2025-10-07,2025-10-11,152.96,2132.2,Returned,Matched,Valid,Valid
902738,5006646,DHL Express,2024-12-17,2024-12-18,21.1,,Delivered,Matched,Valid,Valid
902739,5011639,FedEx,2023-01-13,2023-01-21,317.16,7226.9,Delivered,Matched,Valid,Valid
902740,5006853,UPS,2026-02-25,2026-03-08,408.79,7574.1,Shipped,Matched,Valid,Valid
902741,5009555,UPS,2026-04-26,2026-05-09,457.02,8275.8,Cancelled,Matched,Valid,Valid
902742,5000242,DHL,2025-07-30,2025-08-13,664.8,11609.4,Pending,Matched,Valid,Valid
902743,5004895,FedEx,2023-01-14,2023-01-15,20.52,457.6,Shipped,Matched,Valid,Valid
902744,5001271,DHL,2023-07-01,2023-07-02,34.58,395.1,Shipped,Matched,Valid,Valid
902745,5009319,UPS,2022-10-07,2022-10-10,98.84,2020.9,Pending,Matched,Valid,Valid
902746,5000945,FedEx,2025-05-13,2025-05-18,279.29,3937.3,Shipped,Matched,Valid,Valid
902747,5004814,Maersk,2023-11-17,2023-11-26,453.12,8275.4,Delivered,Matched,Valid,Valid
902748,5004539,Maersk,2024-01-20,2024-01-25,206.52,3566.9,Shipped,Matched,Valid,Valid
902749,5007938,UPS,,,59.36,1297.3,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
902750,5009926,Maersk,2026-06-27,2026-07-11,654.88,9762.0,Shipped,Matched,Valid,Valid
902751,5010634,Blue Dart,2022-03-09,2022-03-18,392.16,6000.7,Shipped,Matched,Valid,Valid
902752,5005365,DHL Express,2026-04-09,2026-04-27,775.66,11884.5,Returned,Matched,Valid,Valid
902753,5008934,Maersk,2023-03-24,2023-03-29,146.18,3127.8,Delivered,Matched,Valid,Valid
902754,5004618,Blue Dart,,,149.26,3413.2,Returned,Matched,Missing Shipment Date,Missing Delivery Date
902755,5009887,Blue Dart,2024-10-16,2024-10-31,598.32,9509.2,Cancelled,Matched,Valid,Valid
902756,5009709,FedEx,2022-06-09,,767.4,10876.4,Cancelled,Matched,Valid,Missing Delivery Date
902757,5005796,UPS,,,521.67,7778.9,Pending,Matched,Missing Shipment Date,Missing Delivery Date
902758,5005651,Maersk,2025-09-08,2025-09-19,534.04,,Returned,Matched,Valid,Valid
902759,5008674,UPS,2024-12-07,2024-12-19,619.73,9592.2,Returned,Matched,Valid,Valid
902760,5002555,DHL,2025-07-15,2025-07-29,313.59,5984.0,Delivered,Matched,Valid,Valid
902761,5009140,DHL Express,2023-10-18,2023-11-02,718.5,11373.3,Pending,Matched,Valid,Valid
902762,5005822,Maersk,2024-11-09,2024-11-11,162.84,2110.8,Cancelled,Matched,Valid,Valid
902763,5010296,Maersk,2026-05-25,2026-06-14,556.05,11458.8,Delivered,Matched,Valid,Valid
902764,5000668,Maersk,2025-03-24,2025-04-03,544.16,8102.3,Pending,Matched,Valid,Valid
902765,5009062,Blue Dart,2025-09-12,2025-09-13,38.39,604.3,Shipped,Matched,Valid,Valid
902766,5010573,Blue Dart,2026-07-18,2026-07-25,320.22,5782.0,Shipped,Matched,Valid,Valid
902767,5003350,Maersk,,,156.65,3250.1,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
902768,5001821,UPS,2024-07-03,2024-07-11,366.49,,Shipped,Matched,Valid,Valid
902769,5001776,FedEx,,,429.72,8233.4,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
902770,5010483,Blue Dart,2025-10-07,2025-10-10,128.02,2856.5,Delivered,Matched,Valid,Valid
902771,5005176,UPS,2022-11-22,2022-11-24,86.42,1686.2,Shipped,Matched,Valid,Valid
902772,5008017,DHL,2025-12-27,2025-12-30,131.74,2179.1,Shipped,Matched,Valid,Valid
902773,5010250,UPS,2025-05-20,2025-06-06,376.86,8919.5,Returned,Matched,Valid,Valid
902774,5007161,DHL Express,2024-02-05,2024-02-15,607.75,8756.7,Pending,Matched,Valid,Valid
902775,5003554,FedEx,2026-07-13,2026-07-20,311.14,5613.0,Pending,Matched,Valid,Valid
902776,5002470,UPS,,,,10282.3,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
902777,5010304,FedEx,2022-09-24,2022-01-10,358.43,6173.6,Shipped,Matched,Valid,Delivery Before Shipment
902778,5000266,FedEx,,,453.41,7049.2,Returned,Matched,Missing Shipment Date,Missing Delivery Date
902779,5002621,Blue Dart,2023-04-13,2023-04-14,52.85,743.8,Returned,Matched,Valid,Valid
902780,5005289,FedEx,2024-06-09,2024-06-28,493.99,8655.1,Cancelled,Matched,Valid,Valid
902781,5000907,FedEx,,,164.26,2665.9,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
902782,5004218,Maersk,2024-08-22,2024-09-04,368.1,7857.9,Returned,Matched,Valid,Valid
902783,5007393,UPS,2026-03-13,2026-03-14,47.8,672.9,Shipped,Matched,Valid,Valid
902784,5011256,FedEx,2024-05-17,2024-05-23,290.92,5270.9,Delivered,Matched,Valid,Valid
902785,5007176,FedEx,2024-10-22,2024-10-26,266.34,3829.1,Pending,Matched,Valid,Valid
902786,5009586,FedEx,2025-01-21,2025-01-24,157.12,2230.2,Delivered,Matched,Valid,Valid
902787,5005540,DHL,2026-05-22,2026-05-31,325.35,6722.7,Pending,Matched,Valid,Valid
902788,5002105,DHL,,,235.12,3322.8,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
902789,5002799,DHL,2026-06-25,2026-07-02,,4439.0,Shipped,Matched,Valid,Valid
902790,5011201,FedEx,2024-07-18,2024-07-25,341.53,6176.1,Pending,Matched,Valid,Valid
902791,5011358,FedEx,2025-05-15,2025-05-28,539.14,10194.2,Shipped,Matched,Valid,Valid
902792,5009474,UPS,2024-01-31,2024-02-01,25.63,249.9,Returned,Matched,Valid,Valid
902793,5008166,FedEx,2024-10-04,2024-10-14,271.2,6406.4,Delivered,Matched,Valid,Valid
902794,5006953,FedEx,2025-05-27,2025-06-05,215.76,5225.0,Shipped,Matched,Valid,Valid
902795,5001192,Maersk,,,308.39,4437.3,Pending,Matched,Missing Shipment Date,Missing Delivery Date
902796,5005893,FedEx,2025-01-05,2025-01-16,519.85,10251.5,Cancelled,Matched,Valid,Valid
902797,5010991,UPS,2021-10-19,,233.74,5520.6,Returned,Matched,Valid,Missing Delivery Date
902798,5006383,DHL Express,2024-11-21,,,9354.1,Shipped,Matched,Valid,Missing Delivery Date
902799,5007717,Maersk,2025-01-01,2025-01-13,328.2,5510.0,Shipped,Matched,Valid,Valid
902800,5000622,UPS,,,477.44,9828.5,Returned,Matched,Missing Shipment Date,Missing Delivery Date
902801,5003026,DHL Express,2026-01-19,2026-01-27,320.06,6688.2,Delivered,Matched,Valid,Valid
902802,5011189,UPS,2024-08-12,2024-08-21,410.69,,Returned,Matched,Valid,Valid
902803,5000721,DHL,2022-02-04,2022-02-06,118.37,1591.6,Delivered,Matched,Valid,Valid
902804,5006179,DHL,2025-06-06,2025-06-17,426.91,8216.3,Shipped,Matched,Valid,Valid
902805,5002743,DHL Express,,,139.82,2245.2,Pending,Matched,Missing Shipment Date,Missing Delivery Date
902806,5004709,UPS,,,789.71,,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
902807,5004282,DHL Express,,,238.96,4352.7,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
902808,5001881,Maersk,,,482.72,9740.9,Pending,Matched,Missing Shipment Date,Missing Delivery Date
902809,5006576,Blue Dart,,,501.79,8782.3,Pending,Matched,Missing Shipment Date,Missing Delivery Date
902810,5003626,FedEx,2026-03-15,2026-03-27,528.15,10124.1,Cancelled,Matched,Valid,Valid
902811,5008437,UPS,2024-10-01,2024-10-13,235.19,5500.5,Pending,Matched,Valid,Valid
902812,5002033,FedEx,,,445.21,7311.6,Pending,Matched,Missing Shipment Date,Missing Delivery Date
902813,5011348,Blue Dart,2024-06-11,2024-11-13,240.26,,Delivered,Matched,Valid,Valid
902814,5003082,FedEx,2024-12-11,,588.24,10410.7,Shipped,Matched,Valid,Missing Delivery Date
902815,5010649,Blue Dart,2025-07-13,2025-07-20,151.1,3190.3,Pending,Matched,Valid,Valid
902816,5004577,FedEx,2025-11-07,2025-08-11,31.24,,Shipped,Matched,Valid,Delivery Before Shipment
902817,5002796,DHL,2025-03-24,2025-04-01,335.15,6588.6,Cancelled,Matched,Valid,Valid
902818,5006252,Blue Dart,2024-12-01,2024-12-07,327.32,4929.9,Pending,Matched,Valid,Valid
902819,5008157,DHL,2025-04-11,2025-11-07,172.33,3499.9,Shipped,Matched,Valid,Valid
902820,5007629,DHL,2024-12-02,,356.12,7870.3,Pending,Matched,Valid,Missing Delivery Date
902821,5009658,FedEx,2024-09-25,2024-09-27,73.22,1354.3,Shipped,Matched,Valid,Valid
902822,5011091,DHL,2025-04-26,2025-05-11,441.47,10095.7,Pending,Matched,Valid,Valid
902823,5011389,DHL,2022-03-25,2022-03-26,16.51,249.6,Pending,Matched,Valid,Valid
902824,5007459,UPS,2025-03-28,2025-03-31,111.44,1666.9,Cancelled,Matched,Valid,Valid
902825,5005220,Blue Dart,,,499.11,11579.2,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
902826,5011764,Blue Dart,,,494.55,9516.6,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
902827,5000695,DHL,2021-10-20,2021-11-06,526.96,11095.9,Pending,Matched,Valid,Valid
902828,5007809,DHL Express,2024-09-23,2024-09-24,,880.9,Delivered,Matched,Valid,Valid
902829,5001231,FedEx,2024-06-10,2024-06-16,376.56,5416.6,Shipped,Matched,Valid,Valid
902830,5007545,UPS,,,731.97,11159.5,Pending,Matched,Missing Shipment Date,Missing Delivery Date
902831,5005458,DHL,2022-04-21,,11.15,32.8,Pending,Matched,Valid,Missing Delivery Date
902832,5006846,Blue Dart,2024-02-27,2024-03-16,443.9,10924.6,Shipped,Matched,Valid,Valid
902833,5011209,Maersk,2026-03-12,2026-03-28,484.88,8408.7,Delivered,Matched,Valid,Valid
902834,5009479,FedEx,2025-03-18,2025-03-19,67.38,1206.6,Pending,Matched,Valid,Valid
902835,5004932,DHL Express,2025-10-19,2025-10-23,149.52,2465.3,Pending,Matched,Valid,Valid
902836,5000736,DHL,2026-05-15,2026-06-04,480.72,8882.1,Delivered,Matched,Valid,Valid
902837,5011940,DHL,2022-12-02,,416.97,9661.5,Delivered,Matched,Valid,Missing Delivery Date
902838,5002000,DHL,2025-05-11,2025-05-25,453.75,10603.5,Shipped,Matched,Valid,Valid
902839,5005485,FedEx,2023-10-31,2023-11-11,376.05,8446.7,Cancelled,Matched,Valid,Valid
902840,5009901,UPS,2023-04-04,2023-04-15,221.47,4951.1,Pending,Matched,Valid,Valid
902841,5009220,Maersk,,,135.4,2556.8,Pending,Matched,Missing Shipment Date,Missing Delivery Date
902842,5008114,Maersk,2026-02-11,2026-02-18,332.22,5155.0,Shipped,Matched,Valid,Valid
902843,5003534,FedEx,2026-03-25,2026-04-11,419.22,9914.8,Pending,Matched,Valid,Valid
902844,5008179,FedEx,2025-07-03,2025-07-15,267.41,5470.6,Shipped,Matched,Valid,Valid
902845,5000427,DHL Express,2024-07-29,2024-08-08,376.73,5899.1,Shipped,Matched,Valid,Valid
902846,5010552,DHL Express,,,499.9,8767.3,Returned,Matched,Missing Shipment Date,Missing Delivery Date
902847,5004200,FedEx,2026-07-22,2026-08-06,439.88,10156.9,Delivered,Matched,Valid,Valid
902848,5001030,FedEx,,,286.71,6454.9,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
902849,5009003,DHL,2021-09-10,,526.33,10912.3,Shipped,Matched,Valid,Missing Delivery Date
902850,5005980,DHL,2024-08-12,2024-08-27,415.66,9876.8,Delivered,Matched,Valid,Valid
902851,5007855,Maersk,2024-12-01,2024-12-05,170.06,2632.2,Returned,Matched,Valid,Valid
902852,5010924,DHL,,,695.88,11714.6,Pending,Matched,Missing Shipment Date,Missing Delivery Date
